status	family	pval	qval	gene_short_name	num_cells_expressed	use_for_ordering
Gm13342	OK	negbinomial.size	0.951286096164762	0.999999999737279	Gm13342	6	FALSE
Gm13349	OK	negbinomial.size	0.50160431379371	0.961693808007518	Gm13349	7	FALSE
Gm13351	OK	negbinomial.size	0.0164338817971956	0.225895139182868	Gm13351	7	FALSE
Gm13400	OK	negbinomial.size	0.657987474680537	0.992661402235909	Gm13400	15	FALSE
Gm13408	OK	negbinomial.size	0.296845827969457	0.861325788544022	Gm13408	19	FALSE
Gm13413	OK	negbinomial.size	0.185779768635556	0.76105529666913	Gm13413	11	FALSE
Gm13414	OK	negbinomial.size	0.00323483808506738	0.0714703478189649	Gm13414	10	FALSE
Gm13422	OK	negbinomial.size	0.025240170499379	0.295145471225044	Gm13422	7	FALSE
Gm13428	OK	negbinomial.size	0.133882763816345	0.667407088123044	Gm13428	9	FALSE
Gm13430	OK	negbinomial.size	0.236181299343888	0.8068799708092	Gm13430	9	FALSE
Gm13433	OK	negbinomial.size	0.401426708063226	0.92122698687934	Gm13433	9	FALSE
Gm13436	OK	negbinomial.size	0.385495308713144	0.913385776515043	Gm13436	15	FALSE
Gm13437	OK	negbinomial.size	0.658159370470222	0.992661402235909	Gm13437	20	FALSE
Gm13453	OK	negbinomial.size	0.193982956556599	0.771428352600405	Gm13453	10	FALSE
Gm13456	OK	negbinomial.size	0.788348514576809	0.999999999737279	Gm13456	27	FALSE
Gm13461	OK	negbinomial.size	0.18823928305159	0.763501345401442	Gm13461	19	FALSE
Gm13464	OK	negbinomial.size	0.620799761512829	0.985995631719328	Gm13464	39	FALSE
Gm13466	OK	negbinomial.size	0.263736213656193	0.83161413067119	Gm13466	14	FALSE
Gm13493	OK	negbinomial.size	0.857665823972875	0.999999999737279	Gm13493	36	FALSE
Gm13498	OK	negbinomial.size	0.999999999628456	0.999999999737279	Gm13498	8	FALSE
Gm13501	OK	negbinomial.size	0.999999999628456	0.999999999737279	Gm13501	7	FALSE
Gm13502	OK	negbinomial.size	0.935931514578614	0.999999999737279	Gm13502	15	FALSE
Gm13504	OK	negbinomial.size	0.821742519435621	0.999999999737279	Gm13504	7	FALSE
Gm13509	OK	negbinomial.size	0.981835258139438	0.999999999737279	Gm13509	32	FALSE
Gm13525	OK	negbinomial.size	0.19505326233639	0.77192591779198	Gm13525	8	FALSE
Gm13527	OK	negbinomial.size	0.45315877716557	0.944790087629193	Gm13527	12	FALSE
Gm13541	OK	negbinomial.size	7.73846276420653e-06	0.000766936934666898	Gm13541	7	FALSE
Gm13543	OK	negbinomial.size	8.4145746101464e-12	5.83761113578906e-08	Gm13543	6	TRUE
Gm13547	OK	negbinomial.size	0.0161866506247391	0.224310071519681	Gm13547	10	FALSE
Gm13573	OK	negbinomial.size	0.820322636042315	0.999999999737279	Gm13573	12	FALSE
Gm13592	OK	negbinomial.size	0.0428586556359452	0.39391234273588	Gm13592	12	FALSE
Gm13597	OK	negbinomial.size	0.99866473214599	0.999999999737279	Gm13597	7	FALSE
Gm13602	OK	negbinomial.size	0.990110866695388	0.999999999737279	Gm13602	8	FALSE
Gm13604	OK	negbinomial.size	0.600323884377709	0.981473725529203	Gm13604	12	FALSE
Gm13611	OK	negbinomial.size	0.926931013000523	0.999999999737279	Gm13611	12	FALSE
Gm13615	OK	negbinomial.size	0.435997713197335	0.934714442559133	Gm13615	17	FALSE
Gm13622	OK	negbinomial.size	0.0136816448622359	0.200881293612194	Gm13622	10	FALSE
Gm13623	OK	negbinomial.size	0.61998227133558	0.985995631719328	Gm13623	10	FALSE
Gm13642	OK	negbinomial.size	0.915425573410379	0.999999999737279	Gm13642	6	FALSE
Gm13653	OK	negbinomial.size	0.0851988476803203	0.572372993179841	Gm13653	10	FALSE
Gm13665	OK	negbinomial.size	0.00350388818828616	0.076426155569033	Gm13665	8	FALSE
Gm13668	OK	negbinomial.size	0.781088295665404	0.999999999737279	Gm13668	22	FALSE
Gm13675	OK	negbinomial.size	0.623406710773093	0.986022363252483	Gm13675	6	FALSE
Gm13679	OK	negbinomial.size	0.978913089723306	0.999999999737279	Gm13679	25	FALSE
Gm13680	OK	negbinomial.size	0.632123792060871	0.988216622260776	Gm13680	20	FALSE
Gm13688	OK	negbinomial.size	0.00016474352797311	0.00785503934923336	Gm13688	7	TRUE
Gm13722	OK	negbinomial.size	0.578318697000146	0.97575228159731	Gm13722	39	FALSE
Gm13736	OK	negbinomial.size	0.732691096130971	0.999999999737279	Gm13736	9	FALSE
Gm13743	OK	negbinomial.size	0.263736213656193	0.83161413067119	Gm13743	8	FALSE
Gm13750	OK	negbinomial.size	0.838408287049704	0.999999999737279	Gm13750	27	FALSE
Gm13762	OK	negbinomial.size	0.333933605019478	0.889330321314698	Gm13762	9	FALSE
Gm13772	OK	negbinomial.size	0.125330617568659	0.650409902087533	Gm13772	16	FALSE
Gm13777	OK	negbinomial.size	0.619253272510417	0.985995631719328	Gm13777	7	FALSE
Gm13798	OK	negbinomial.size	0.584410928745201	0.97782883278001	Gm13798	6	FALSE
Gm13803	OK	negbinomial.size	0.0258077833595524	0.299495014265015	Gm13803	8	FALSE
Gm13810	OK	negbinomial.size	0.085728369224469	0.572855768842931	Gm13810	13	FALSE
Gm13812	OK	negbinomial.size	0.085728369224469	0.572855768842931	Gm13812	13	FALSE
Gm13815	OK	negbinomial.size	0.16317317766652	0.729155504065369	Gm13815	7	FALSE
Gm13827	OK	negbinomial.size	0.28337528443388	0.850973324707293	Gm13827	7	FALSE
Gm13841	OK	negbinomial.size	0.0576081668663711	0.475516026549408	Gm13841	16	FALSE
Gm13870	OK	negbinomial.size	0.503294605239722	0.961693808007518	Gm13870	20	FALSE
Gm13882	OK	negbinomial.size	0.653848367636601	0.991703861091013	Gm13882	39	FALSE
Gm13902	OK	negbinomial.size	0.202509531074094	0.779256660803466	Gm13902	6	FALSE
Gm13904	OK	negbinomial.size	0.596279498739304	0.981212903671255	Gm13904	29	FALSE
Gm13910	OK	negbinomial.size	0.669279104742058	0.995012229439025	Gm13910	9	FALSE
Gm13928	OK	negbinomial.size	0.00649304461488364	0.119445034467633	Gm13928	6	FALSE
Gm13988	OK	negbinomial.size	0.00117412056771512	0.0337286187930585	Gm13988	7	FALSE
Gm13998	OK	negbinomial.size	0.679126659430841	0.998398219919783	Gm13998	22	FALSE
Gm14000	OK	negbinomial.size	0.752817310364984	0.999999999737279	Gm14000	32	FALSE
Gm14016	OK	negbinomial.size	0.349538025255853	0.897208979188702	Gm14016	13	FALSE
Gm14017	OK	negbinomial.size	0.954160398109243	0.999999999737279	Gm14017	9	FALSE
Gm14026	OK	negbinomial.size	0.999999999628456	0.999999999737279	Gm14026	12	FALSE
Gm14034	OK	negbinomial.size	0.00643985164679896	0.118662605045598	Gm14034	6	FALSE
Gm14036	OK	negbinomial.size	3.08376438237237e-07	6.38644295981131e-05	Gm14036	7	TRUE
Gm14044	OK	negbinomial.size	0.515882279036451	0.963188957974354	Gm14044	6	FALSE
Gm14046	OK	negbinomial.size	0.97579976940074	0.999999999737279	Gm14046	29	FALSE
Gm14048	OK	negbinomial.size	0.31547829750916	0.876749643041111	Gm14048	14	FALSE
Gm14052	OK	negbinomial.size	0.0278183866712373	0.311634633084689	Gm14052	13	FALSE
Gm14053	OK	negbinomial.size	1.29631765082804e-07	3.52674655004687e-05	Gm14053	9	TRUE
Gm14057	OK	negbinomial.size	0.779121667800329	0.999999999737279	Gm14057	9	FALSE
Gm14085	OK	negbinomial.size	0.24818407471229	0.819374352495809	Gm14085	9	FALSE
Gm14111	OK	negbinomial.size	0.410448656022438	0.923711556770834	Gm14111	24	FALSE
Gm14113	OK	negbinomial.size	0.188758524422762	0.764741123369513	Gm14113	12	FALSE
Gm14117	OK	negbinomial.size	0.710626278860443	0.999999999737279	Gm14117	27	FALSE
Gm14121	OK	negbinomial.size	0.18323780690204	0.75962221765397	Gm14121	9	FALSE
Gm14122	OK	negbinomial.size	0.917826241622064	0.999999999737279	Gm14122	8	FALSE
Gm14125	OK	negbinomial.size	0.887955329147839	0.999999999737279	Gm14125	6	FALSE
Gm14130	OK	negbinomial.size	0.938049946536003	0.999999999737279	Gm14130	37	FALSE
Gm14137	OK	negbinomial.size	0.0996822137572803	0.606674122366507	Gm14137	6	FALSE
Gm14138	OK	negbinomial.size	0.46049847988986	0.947159455109595	Gm14138	12	FALSE
Gm14148	OK	negbinomial.size	0.867386208654949	0.999999999737279	Gm14148	34	FALSE
Gm14165	OK	negbinomial.size	0.956855679191729	0.999999999737279	Gm14165	21	FALSE
Gm14173	OK	negbinomial.size	0.210902863729771	0.79050641054487	Gm14173	6	FALSE
Gm14214	OK	negbinomial.size	0.467890106532681	0.948795179394311	Gm14214	10	FALSE
Gm14219	OK	negbinomial.size	0.282681974748152	0.85056452278813	Gm14219	10	FALSE
Gm14226	OK	negbinomial.size	0.247156292043661	0.818951955936206	Gm14226	18	FALSE
Gm14231	OK	negbinomial.size	0.174173807906441	0.744746814720768	Gm14231	7	FALSE
Gm14238	OK	negbinomial.size	0.0375240401037816	0.366557662672013	Gm14238	8	FALSE
Gm14248	OK	negbinomial.size	0.5639135270498	0.973413807889522	Gm14248	10	FALSE
Gm14251	OK	negbinomial.size	0.910732704934188	0.999999999737279	Gm14251	20	FALSE
Gm14253	OK	negbinomial.size	0.379715233552877	0.91204013568307	Gm14253	11	FALSE
Gm14267	OK	negbinomial.size	0.302094556345445	0.868255501573604	Gm14267	33	FALSE
Gm14269	OK	negbinomial.size	0.834120467665069	0.999999999737279	Gm14269	12	FALSE
Gm14270	OK	negbinomial.size	0.0926260684690817	0.592828717819075	Gm14270	7	FALSE
Gm14278	OK	negbinomial.size	0.999999999628456	0.999999999737279	Gm14278	6	FALSE
Gm14279	OK	negbinomial.size	0.0649757146682216	0.511218771878818	Gm14279	12	FALSE
Gm14288	OK	negbinomial.size	0.307073239902789	0.870123985694926	Gm14288	13	FALSE
Gm14293	OK	negbinomial.size	0.83181628760161	0.999999999737279	Gm14293	21	FALSE
Gm14295	OK	negbinomial.size	0.702395548080649	0.999999999737279	Gm14295	37	FALSE
Gm14305	OK	negbinomial.size	0.981742241413359	0.999999999737279	Gm14305	38	FALSE
Gm14308	OK	negbinomial.size	0.0995580601729719	0.606674122366507	Gm14308	25	FALSE
Gm14322	OK	negbinomial.size	0.383221188542868	0.91204013568307	Gm14322	28	FALSE
Gm14323	OK	negbinomial.size	0.146704445592617	0.696143701298755	Gm14323	14	FALSE
Gm14325	OK	negbinomial.size	0.433158991483265	0.932985604447531	Gm14325	34	FALSE
Gm14326	OK	negbinomial.size	0.277128215882135	0.845038478505493	Gm14326	36	FALSE
Gm14327	OK	negbinomial.size	0.626586724862241	0.987605453534431	Gm14327	33	FALSE
Gm14328	OK	negbinomial.size	0.17162661926755	0.74261357695913	Gm14328	11	FALSE
Gm14335	OK	negbinomial.size	0.383134014770836	0.91204013568307	Gm14335	14	FALSE
Gm14336	OK	negbinomial.size	0.974901018813647	0.999999999737279	Gm14336	18	FALSE
Gm14387	OK	negbinomial.size	0.584174583300141	0.97782883278001	Gm14387	10	FALSE
Gm14388	OK	negbinomial.size	0.626563876383323	0.987605453534431	Gm14388	15	FALSE
Gm14391	OK	negbinomial.size	0.932688346643741	0.999999999737279	Gm14391	37	FALSE
Gm14393	OK	negbinomial.size	7.2565258779606e-05	0.00421273207350223	Gm14393	19	TRUE
Gm14398	OK	negbinomial.size	0.54105470206735	0.966293472928882	Gm14398	8	FALSE
Gm14399	OK	negbinomial.size	0.45438571259103	0.945108870133595	Gm14399	36	FALSE
Gm14401	OK	negbinomial.size	0.181668314111838	0.757144934697107	Gm14401	25	FALSE
Gm14403	OK	negbinomial.size	0.723839471134928	0.999999999737279	Gm14403	31	FALSE
Gm14406	OK	negbinomial.size	0.02635825300022	0.302438032093428	Gm14406	14	FALSE
Gm14409	OK	negbinomial.size	0.259425668775107	0.826997868169464	Gm14409	11	FALSE
Gm14410	OK	negbinomial.size	0.69808357671201	0.999999999737279	Gm14410	38	FALSE
Gm14411	OK	negbinomial.size	0.200623877201713	0.777808813236118	Gm14411	19	FALSE
Gm14412	OK	negbinomial.size	0.105535960510406	0.616852556068796	Gm14412	13	FALSE
Gm14414	OK	negbinomial.size	0.055903331986763	0.466742974201563	Gm14414	10	FALSE
Gm14418	OK	negbinomial.size	0.107030808881512	0.616972361126288	Gm14418	37	FALSE
Gm14419	OK	negbinomial.size	0.628109725163284	0.988136671309537	Gm14419	36	FALSE
Gm14421	OK	negbinomial.size	0.511651074942326	0.962800439818941	Gm14421	7	FALSE
Gm14434	OK	negbinomial.size	0.337031512636865	0.890743864299337	Gm14434	37	FALSE
Gm14435	OK	negbinomial.size	0.549676471525036	0.969092889759832	Gm14435	31	FALSE
Gm14440	OK	negbinomial.size	0.0433806983296485	0.397036404567199	Gm14440	12	FALSE
Gm14443	OK	negbinomial.size	0.559071395298218	0.971303426940121	Gm14443	31	FALSE
Gm14444	OK	negbinomial.size	0.0997290619042678	0.606674122366507	Gm14444	13	FALSE
Gm14445	OK	negbinomial.size	0.956466062562637	0.999999999737279	Gm14445	17	FALSE
Gm14450	OK	negbinomial.size	0.272586106272292	0.840702537858667	Gm14450	10	FALSE
Gm14463	OK	negbinomial.size	0.226575374466134	0.803184664125332	Gm14463	6	FALSE
Gm14472	OK	negbinomial.size	0.0273880582004127	0.308585460431288	Gm14472	10	FALSE
Gm14480	OK	negbinomial.size	0.982571139508015	0.999999999737279	Gm14480	12	FALSE
Gm14494	OK	negbinomial.size	0.944164619721143	0.999999999737279	Gm14494	35	FALSE
Gm14504	OK	negbinomial.size	0.102738004950893	0.613719346718054	Gm14504	7	FALSE
Gm14506	OK	negbinomial.size	0.123025639987276	0.648196488777539	Gm14506	8	FALSE
Gm14516	OK	negbinomial.size	0.986928848377017	0.999999999737279	Gm14516	24	FALSE
Gm14524	OK	negbinomial.size	0.134433914494716	0.667541895889819	Gm14524	11	FALSE
Gm14542	OK	negbinomial.size	0.5583174597954	0.971170136362967	Gm14542	9	FALSE
Gm14569	OK	negbinomial.size	0.0937208674941998	0.595384953001236	Gm14569	13	FALSE
Gm14584	OK	negbinomial.size	0.000354193857845464	0.0139704483122763	Gm14584	13	FALSE
Gm14586	OK	negbinomial.size	0.305450786119377	0.869651102813017	Gm14586	11	FALSE
Gm14613	OK	negbinomial.size	0.908298678335326	0.999999999737279	Gm14613	11	FALSE
Gm14630	OK	negbinomial.size	0.0560875055514413	0.467006517159329	Gm14630	7	FALSE
Gm14633	OK	negbinomial.size	0.782976553541609	0.999999999737279	Gm14633	12	FALSE
Gm14648	OK	negbinomial.size	0.642409798101384	0.990787399176196	Gm14648	6	FALSE
Gm14654	OK	negbinomial.size	0.247352926969557	0.818951955936206	Gm14654	23	FALSE
Gm14659	OK	negbinomial.size	0.16032783438739	0.72437274572616	Gm14659	28	FALSE
Gm14682	OK	negbinomial.size	0.841098413483994	0.999999999737279	Gm14682	19	FALSE
Gm14723	OK	negbinomial.size	0.426275252599566	0.930109943358858	Gm14723	7	FALSE
Gm14735	OK	negbinomial.size	0.767340141100898	0.999999999737279	Gm14735	33	FALSE
Gm14740	OK	negbinomial.size	0.97311287121342	0.999999999737279	Gm14740	15	FALSE
Gm14741	OK	negbinomial.size	0.410953453876453	0.923846269043387	Gm14741	17	FALSE
Gm14747	OK	negbinomial.size	0.752589033513822	0.999999999737279	Gm14747	13	FALSE
Gm14748	OK	negbinomial.size	0.0872873713010731	0.57740773283321	Gm14748	6	FALSE
Gm14749	OK	negbinomial.size	0.874625747015377	0.999999999737279	Gm14749	12	FALSE
Gm14760	OK	negbinomial.size	0.972783144931464	0.999999999737279	Gm14760	38	FALSE
Gm14776	OK	negbinomial.size	0.658006880490734	0.992661402235909	Gm14776	6	FALSE
Gm14777	OK	negbinomial.size	0.242467859279378	0.813601341596461	Gm14777	6	FALSE
Gm14794	OK	negbinomial.size	0.0695411792035934	0.526322535907425	Gm14794	6	FALSE
Gm14806	OK	negbinomial.size	0.0297518541240157	0.323532369327287	Gm14806	9	FALSE
Gm14830	OK	negbinomial.size	6.54594431593168e-06	0.000694919019631235	Gm14830	9	TRUE
Gm14849	OK	negbinomial.size	0.0608606759650069	0.493423450971889	Gm14849	25	FALSE
Gm14853	OK	negbinomial.size	0.792494223995933	0.999999999737279	Gm14853	7	FALSE
Gm14861	OK	negbinomial.size	0.0809204449832478	0.563923241658746	Gm14861	6	TRUE
Gm14892	OK	negbinomial.size	3.05259114650914e-05	0.00219454415325463	Gm14892	12	FALSE
Gm14895	OK	negbinomial.size	0.281408588998724	0.849619692156582	Gm14895	7	FALSE
Gm14903	OK	negbinomial.size	0.0124966620666	0.19095945613885	Gm14903	13	FALSE
Gm14912	OK	negbinomial.size	0.880669511825909	0.999999999737279	Gm14912	27	FALSE
Gm14914	OK	negbinomial.size	0.192155635108303	0.768345659114612	Gm14914	31	FALSE
Gm14917	OK	negbinomial.size	0.936322939272989	0.999999999737279	Gm14917	32	FALSE
Gm14921	OK	negbinomial.size	0.856608197057217	0.999999999737279	Gm14921	13	FALSE
Gm14925	OK	negbinomial.size	0.561481145747195	0.971973007012826	Gm14925	14	FALSE
Gm14933	OK	negbinomial.size	0.81112636972026	0.999999999737279	Gm14933	15	FALSE
Gm14976	OK	negbinomial.size	0.113678142625564	0.629152065787676	Gm14976	7	FALSE
Gm14984	OK	negbinomial.size	0.421502063166219	0.928012742252907	Gm14984	12	FALSE
Gm15013	OK	negbinomial.size	0.713520450213968	0.999999999737279	Gm15013	6	FALSE
Gm15032	OK	negbinomial.size	0.253634477575136	0.824239294599294	Gm15032	11	FALSE
Gm15039	OK	negbinomial.size	0.685484479538809	0.999596617704067	Gm15039	32	FALSE
Gm15041	OK	negbinomial.size	0.515578103147599	0.963188957974354	Gm15041	8	FALSE
Gm15042	OK	negbinomial.size	0.355373695354654	0.90122558661421	Gm15042	20	FALSE
Gm15043	OK	negbinomial.size	0.0716549433736414	0.527761136168082	Gm15043	9	FALSE
Gm15045	OK	negbinomial.size	0.684943865273207	0.999596617704067	Gm15045	22	FALSE
Gm15066	OK	negbinomial.size	0.333250113843259	0.889330321314698	Gm15066	34	FALSE
Gm15071	OK	negbinomial.size	0.73099947718802	0.999999999737279	Gm15071	14	FALSE
Gm15074	OK	negbinomial.size	0.28425604953015	0.851288124338824	Gm15074	11	FALSE
Gm15131	OK	negbinomial.size	0.691128811633226	0.999938713390095	Gm15131	7	FALSE
Gm15148	OK	negbinomial.size	0.651765152134753	0.991703861091013	Gm15148	8	FALSE
Gm15151	OK	negbinomial.size	0.152382449959316	0.706417137716508	Gm15151	12	FALSE
Gm15168	OK	negbinomial.size	0.0990346141941968	0.606674122366507	Gm15168	14	FALSE
Gm15172	OK	negbinomial.size	0.521861541247835	0.96343578806849	Gm15172	13	FALSE
Gm15185	OK	negbinomial.size	0.533051238627199	0.96343578806849	Gm15185	30	FALSE
Gm15198	OK	negbinomial.size	0.0343489604180284	0.348640691880134	Gm15198	9	FALSE
Gm15267	OK	negbinomial.size	0.570152706303992	0.974312352470049	Gm15267	12	FALSE
Gm15276	OK	negbinomial.size	5.82395567699978e-05	0.00351336456601617	Gm15276	16	FALSE
Gm15280	OK	negbinomial.size	0.0245081184938558	0.290392949703031	Gm15280	13	FALSE
Gm15294	OK	negbinomial.size	0.785040589091773	0.999999999737279	Gm15294	27	FALSE
Gm15309	OK	negbinomial.size	0.394595898606649	0.917541547760504	Gm15309	16	FALSE
Gm15361	OK	negbinomial.size	0.998648781595542	0.999999999737279	Gm15361	10	FALSE
Gm15362	OK	negbinomial.size	0.602272784058093	0.981988112035011	Gm15362	7	FALSE
Gm15387	OK	negbinomial.size	0.599052971798854	0.981230926107658	Gm15387	31	FALSE
Gm15393	OK	negbinomial.size	0.628835377857479	0.988216622260776	Gm15393	6	FALSE
Gm15399	OK	negbinomial.size	0.669293631521039	0.995012229439025	Gm15399	9	FALSE
Gm15421	OK	negbinomial.size	0.989420588464106	0.999999999737279	Gm15421	19	FALSE
Gm15425	OK	negbinomial.size	0.393552233065681	0.916940794393058	Gm15425	13	FALSE
Gm15427	OK	negbinomial.size	0.82448963747681	0.999999999737279	Gm15427	24	FALSE
Gm15429	OK	negbinomial.size	0.10509224541237	0.616383928677768	Gm15429	7	FALSE
Gm15443	OK	negbinomial.size	0.0811946618805835	0.564416800397343	Gm15443	15	FALSE
Gm15446	OK	negbinomial.size	0.976080884165341	0.999999999737279	Gm15446	27	FALSE
Gm15455	OK	negbinomial.size	0.124095150629933	0.648744505179681	Gm15455	7	FALSE
Gm15481	OK	negbinomial.size	0.454165178323461	0.945108870133595	Gm15481	14	FALSE
Gm15483	OK	negbinomial.size	0.82975978460006	0.999999999737279	Gm15483	13	FALSE
Gm15484	OK	negbinomial.size	0.428305633395109	0.930946462281182	Gm15484	9	FALSE
Gm15500	OK	negbinomial.size	0.514506621495982	0.963188957974354	Gm15500	39	FALSE
Gm15501	OK	negbinomial.size	0.177364647975706	0.749330377544856	Gm15501	12	FALSE
Gm15542	OK	negbinomial.size	0.414625197511875	0.92536981255419	Gm15542	33	FALSE
Gm15549	OK	negbinomial.size	0.0247806185931674	0.292124964299233	Gm15549	8	FALSE
Gm15554	OK	negbinomial.size	0.0716549433736414	0.527761136168082	Gm15554	9	FALSE
Gm15590	OK	negbinomial.size	0.237676989280322	0.807993995265259	Gm15590	37	FALSE
Gm15593	OK	negbinomial.size	0.703797660546992	0.999999999737279	Gm15593	15	FALSE
Gm15599	OK	negbinomial.size	0.507171004453891	0.962628346937875	Gm15599	21	FALSE
Gm15604	OK	negbinomial.size	0.725664422878934	0.999999999737279	Gm15604	31	FALSE
Gm15607	OK	negbinomial.size	0.267190536687561	0.835529561662069	Gm15607	6	FALSE
Gm15621	OK	negbinomial.size	0.273643284460667	0.840744147894544	Gm15621	13	FALSE
Gm15645	OK	negbinomial.size	0.0827392472201587	0.56887838292132	Gm15645	28	FALSE
Gm15653	OK	negbinomial.size	0.210529826697458	0.79050641054487	Gm15653	6	FALSE
Gm15660	OK	negbinomial.size	0.647215049920437	0.991342006294849	Gm15660	11	FALSE
Gm15661	OK	negbinomial.size	0.000355146489003819	0.0139704483122763	Gm15661	8	TRUE
Gm15666	OK	negbinomial.size	0.00351422610832743	0.076426155569033	Gm15666	8	FALSE
Gm15670	OK	negbinomial.size	0.235486722307314	0.8068799708092	Gm15670	8	FALSE
Gm15682	OK	negbinomial.size	0.221794481942749	0.797046992218502	Gm15682	13	FALSE
Gm15694	OK	negbinomial.size	1.66603646605575e-08	7.45685676339468e-06	Gm15694	6	TRUE
Gm15696	OK	negbinomial.size	0.000654886325030359	0.0221083887099665	Gm15696	7	FALSE
Gm15703	OK	negbinomial.size	0.385462988602461	0.913385776515043	Gm15703	6	FALSE
Gm15720	OK	negbinomial.size	0.553832166873889	0.969705567973055	Gm15720	21	FALSE
Gm15725	OK	negbinomial.size	0.199654384797156	0.77648283652294	Gm15725	12	FALSE
Gm15730	OK	negbinomial.size	0.895061424082375	0.999999999737279	Gm15730	8	FALSE
Gm15763	OK	negbinomial.size	0.629889641348926	0.988216622260776	Gm15763	6	FALSE
Gm15766	OK	negbinomial.size	0.834885352983689	0.999999999737279	Gm15766	7	FALSE
Gm15772	OK	negbinomial.size	0.30372990955861	0.86937643098306	Gm15772	16	FALSE
Gm15773	OK	negbinomial.size	0.203285000765089	0.779256660803466	Gm15773	8	FALSE
Gm15779	OK	negbinomial.size	0.663300820073651	0.994178934913326	Gm15779	17	FALSE
Gm15781	OK	negbinomial.size	0.405340325958472	0.922588094270635	Gm15781	8	FALSE
