Cell	CellType	Age
GSM2661052	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661053	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661054	Cacna2d1.Ndnf.Npy	60
GSM2661055	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661056	Cacna2d1.Lhx6.Reln	60
GSM2661057	Unknown	60
GSM2661058	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661059	Unknown	60
GSM2661060	Unknown	60
GSM2661061	Calb2.Vip.Nos1	60
GSM2661062	Unknown	60
GSM2661063	Unknown	60
GSM2661064	Calb2.Vip.Gpd1	60
GSM2661065	Unknown	60
GSM2661066	Sst.Erbb4.Crh	60
GSM2661067	Pvalb.Tac1.Syt2	60
GSM2661068	Sst.Pnoc.Calb1.Pvalb	60
GSM2661069	Calb2.Vip.Igfbp4	60
GSM2661070	Cacna2d1.Ndnf.Npy	60
GSM2661071	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661072	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661073	Sst.Npy.Serpine2	60
GSM2661074	Cck.Lmo1.Vip.Fam19a2	60
GSM2661075	Calb2.Cntnap5a.Igfbp6	60
GSM2661076	Cacna2d1.Lhx6.Reln	60
GSM2661077	Unknown	60
GSM2661078	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661079	Unknown	60
GSM2661080	Sst.Npy.Serpine2	60
GSM2661081	Unknown	60
GSM2661082	Unknown	60
GSM2661083	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661084	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661085	Calb2.Cntnap5a.Rspo3	60
GSM2661086	Pvalb.Tac1.Sst	60
GSM2661087	Cacna2d1.Lhx6.Reln	60
GSM2661088	Unknown	60
GSM2661089	Sst.Npy.Mgat4c	60
GSM2661090	Unknown	60
GSM2661091	Cacna2d1.Lhx6.Vwa5a	60
GSM2661092	Unknown	60
GSM2661093	Sst.Nos1	60
GSM2661094	Unknown	60
GSM2661095	Vip.Crh.Pcp4	60
GSM2661096	Calb2.Vip.Gpd1	60
GSM2661097	Calb2.Cntnap5a.Rspo3	60
GSM2661098	Sst.Pnoc.Pvalb	60
GSM2661099	Calb2.Cntnap5a.Rspo3	60
GSM2661100	Cck.Cxcl14.Calb1.Tac2	60
GSM2661101	Unknown	60
GSM2661102	Unknown	60
GSM2661103	Sst.Pnoc.Calb1.Pvalb	60
GSM2661104	Unknown	60
GSM2661105	Pvalb.Tac1.Syt2	60
GSM2661106	Calb2.Vip.Gpd1	60
GSM2661107	Unknown	60
GSM2661108	Cacna2d1.Lhx6.Reln	60
GSM2661109	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661110	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661111	Cck.Lmo1.Vip.Crh	60
GSM2661112	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661113	Unknown	60
GSM2661114	Cacna2d1.Lhx6.Vwa5a	60
GSM2661115	Sst.Cryab	60
GSM2661116	Sst.Nos1	60
GSM2661117	Cacna2d1.Ndnf.Npy	60
GSM2661118	Calb2.Cntnap5a.Rspo3	60
GSM2661119	Pvalb.Tac1.Sst	60
GSM2661120	Unknown	60
GSM2661121	Unknown	60
GSM2661122	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661123	Pvalb.Tac1.Sst	60
GSM2661124	Cacna2d1.Ndnf.Npy	60
GSM2661125	Unknown	60
GSM2661126	Sst.Npy.Zbtb20	60
GSM2661127	Sst.Npy.Serpine2	60
GSM2661128	Sst.Npy.Mgat4c	60
GSM2661129	Unknown	60
GSM2661130	Sst.Pnoc.Pvalb	60
GSM2661131	Ntng1.Chrm2	60
GSM2661132	Vip.Crh.Pcp4	60
GSM2661133	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661134	Unknown	60
GSM2661135	Cck.Cxcl14.Vip	60
GSM2661136	Unknown	60
GSM2661137	Sst.Pnoc.Calb1.Pvalb	60
GSM2661138	Unknown	60
GSM2661139	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661140	Cck.Lmo1.Vip.Tac2	60
GSM2661141	Sst.Pnoc.Calb1.Pvalb	60
GSM2661142	Unknown	60
GSM2661143	Sst.Npy.Serpine2	60
GSM2661144	Pvalb.Tac1.Syt2	60
GSM2661145	Unknown	60
GSM2661146	Unknown	60
GSM2661147	Unknown	60
GSM2661148	Pvalb.Tac1.Syt2	60
GSM2661149	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661150	Unknown	60
GSM2661151	Cck.Calca	60
GSM2661152	Pvalb.C1ql1.Cpne5	60
GSM2661153	Sst.Npy.Cort	60
GSM2661154	Calb2.Cryab	60
GSM2661155	Sst.Pnoc.Calb1.Pvalb	60
GSM2661156	Cacna2d1.Ndnf.Rgs10	60
GSM2661157	Sst.Nos1	60
GSM2661158	Calb2.Vip.Nos1	60
GSM2661159	Cacna2d1.Lhx6.Reln	60
GSM2661160	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661161	Cacna2d1.Ndnf.Rgs10	60
GSM2661162	Unknown	60
GSM2661163	Cck.Cxcl14.Vip	60
GSM2661164	Ntng1.Rgs10	60
GSM2661165	Unknown	60
GSM2661166	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661167	Unknown	60
GSM2661168	Unknown	60
GSM2661169	Cck.Cxcl14.Slc17a8	60
GSM2661170	Cck.Lmo1.Npy	60
GSM2661171	Sst.Pnoc.Calb1.Pvalb	60
GSM2661172	Unknown	60
GSM2661173	Cck.Cxcl14.Vip	60
GSM2661174	Cck.Lmo1.Vip.Fam19a2	60
GSM2661175	Cck.Cxcl14.Slc17a8	60
GSM2661176	Sst.Npy.Serpine2	60
GSM2661177	Cacna2d1.Lhx6.Reln	60
GSM2661178	Sst.Npy.Serpine2	60
GSM2661179	Cacna2d1.Ndnf.Rgs10	60
GSM2661180	Calb2.Cntnap5a.Vip	60
GSM2661181	Unknown	60
GSM2661182	Sst.Npy.Mgat4c	60
GSM2661183	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661184	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661185	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661186	Sst.Npy.Mgat4c	60
GSM2661187	Sst.Npy.Mgat4c	60
GSM2661188	Sst.Erbb4.Rgs10	60
GSM2661189	Ntng1.Rgs10	60
GSM2661190	Cck.Lmo1.Vip.Fam19a2	60
GSM2661191	Unknown	60
GSM2661192	Unknown	60
GSM2661193	Pvalb.C1ql1.Cpne5	60
GSM2661194	Sst.Pnoc.Calb1.Pvalb	60
GSM2661195	Pvalb.C1ql1.Pvalb	60
GSM2661196	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661197	Sst.Pnoc.Calb1.Pvalb	60
GSM2661198	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661199	Unknown	60
GSM2661200	Cacna2d1.Ndnf.Rgs10	60
GSM2661201	Unknown	60
GSM2661202	Unknown	60
GSM2661203	Ntng1.Chrm2	60
GSM2661204	Pvalb.Tac1.Nr4a2	60
GSM2661205	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661206	Unknown	60
GSM2661207	Unknown	60
GSM2661208	Cacna2d1.Lhx6.Reln	60
GSM2661209	Sst.Erbb4.Rgs10	60
GSM2661210	Pvalb.Tac1.Nr4a2	60
GSM2661211	Unknown	60
GSM2661212	Cck.Lmo1.Npy	60
GSM2661213	Cck.Lmo1.Vip.Crh	60
GSM2661214	Calb2.Vip.Igfbp4	60
GSM2661215	Unknown	60
GSM2661216	Cck.Lmo1.Npy	60
GSM2661217	Unknown	60
GSM2661218	Pvalb.Tac1.Sst	60
GSM2661219	Sst.Npy.Serpine2	60
GSM2661220	Cck.Lmo1.Vip.Fam19a2	60
GSM2661221	Cck.Cxcl14.Slc17a8	60
GSM2661222	Calb2.Vip.Gpd1	60
GSM2661223	Calb2.Vip.Gpd1	60
GSM2661224	Sst.Pnoc.Pvalb	60
GSM2661225	Ntng1.Rgs10	60
GSM2661226	Unknown	60
GSM2661227	Unknown	60
GSM2661228	Unknown	60
GSM2661229	Unknown	60
GSM2661230	Calb2.Cntnap5a.Vip	60
GSM2661231	Sst.Pnoc.Pvalb	60
GSM2661232	Sst.Pnoc.Pvalb	60
GSM2661233	Calb2.Vip.Nos1	60
GSM2661234	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661235	Cck.Lmo1.Vip.Crh	60
GSM2661236	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661237	Cck.Cxcl14.Slc17a8	60
GSM2661238	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661239	Calb2.Vip.Nos1	60
GSM2661240	Calb2.Cntnap5a.Rspo3	60
GSM2661241	Unknown	60
GSM2661242	Unknown	60
GSM2661243	Calb2.Vip.Igfbp4	60
GSM2661244	Unknown	60
GSM2661245	Unknown	60
GSM2661246	Cacna2d1.Ndnf.Rgs10	60
GSM2661247	Unknown	60
GSM2661248	Cck.Sema5a	60
GSM2661249	Pvalb.Tac1.Syt2	60
GSM2661250	Unknown	60
GSM2661251	Cck.Cxcl14.Calb1.Tac2	60
GSM2661252	Calb2.Vip.Igfbp4	60
GSM2661253	Pvalb.C1ql1.Cpne5	60
GSM2661254	Sst.Erbb4.Rgs10	60
GSM2661255	Sst.Pnoc.Calb1.Pvalb	60
GSM2661256	Unknown	60
GSM2661257	Unknown	60
GSM2661258	Sst.Pnoc.Calb1.Pvalb	60
GSM2661259	Sst.Npy.Mgat4c	60
GSM2661260	Unknown	60
GSM2661261	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661262	Sst.Npy.Zbtb20	60
GSM2661263	Unknown	60
GSM2661264	Cacna2d1.Lhx6.Reln	60
GSM2661265	Pvalb.C1ql1.Pvalb	60
GSM2661266	Unknown	60
GSM2661267	Cacna2d1.Lhx6.Reln	60
GSM2661268	Sst.Nos1	60
GSM2661269	Cck.Lmo1.Npy	60
GSM2661270	Cck.Lmo1.Vip.Fam19a2	60
GSM2661271	Cck.Sema5a	60
GSM2661272	Cacna2d1.Lhx6.Reln	60
GSM2661273	Calb2.Cntnap5a.Rspo3	60
GSM2661274	Unknown	60
GSM2661275	Sst.Nos1	60
GSM2661276	Pvalb.C1ql1.Cpne5	60
GSM2661277	Vip.Crh.Pcp4	60
GSM2661278	Unknown	60
GSM2661279	Cck.Lmo1.Vip.Fam19a2	60
GSM2661280	Unknown	60
GSM2661281	Unknown	60
GSM2661282	Cck.Lmo1.Vip.Fam19a2	60
GSM2661283	Sst.Erbb4.Th	60
GSM2661284	Cck.Cxcl14.Slc17a8	60
GSM2661285	Unknown	60
GSM2661286	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661287	Cacna2d1.Lhx6.Vwa5a	60
GSM2661288	Calb2.Cntnap5a.Igfbp6	60
GSM2661289	Unknown	60
GSM2661290	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661291	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661292	Unknown	60
GSM2661293	Sst.Erbb4.Th	60
GSM2661294	Unknown	60
GSM2661295	Cck.Sema5a	60
GSM2661296	Pvalb.Tac1.Akr1c18	60
GSM2661297	Vip.Crh.Pcp4	60
GSM2661298	Pvalb.C1ql1.Npy	60
GSM2661299	Unknown	60
GSM2661300	Ntng1.Chrm2	60
GSM2661301	Cacna2d1.Lhx6.Reln	60
GSM2661302	Ntng1.Chrm2	60
GSM2661303	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661304	Sst.Npy.Cort	60
GSM2661305	Calb2.Vip.Gpd1	60
GSM2661306	Sst.Npy.Serpine2	60
GSM2661307	Unknown	60
GSM2661308	Sst.Erbb4.Crh	60
GSM2661309	Unknown	60
GSM2661310	Calb2.Vip.Gpd1	60
GSM2661311	Unknown	60
GSM2661312	Sst.Pnoc.Calb1.Pvalb	60
GSM2661313	Unknown	60
GSM2661314	Calb2.Vip.Nos1	60
GSM2661315	Pvalb.C1ql1.Npy	60
GSM2661316	Sst.Pnoc.Calb1.Pvalb	60
GSM2661317	Cck.Cxcl14.Vip	60
GSM2661318	Sst.Npy.Serpine2	60
GSM2661319	Sst.Erbb4.Rgs10	60
GSM2661320	Unknown	60
GSM2661321	Calb2.Cntnap5a.Rspo3	60
GSM2661322	Sst.Erbb4.Crh	60
GSM2661323	Unknown	60
GSM2661324	Vip.Crh.Pcp4	60
GSM2661325	Ntng1.Rgs10	60
GSM2661326	Unknown	60
GSM2661327	Sst.Nos1	60
GSM2661328	Unknown	60
GSM2661329	Pvalb.Tac1.Syt2	60
GSM2661330	Cacna2d1.Ndnf.Rgs10	60
GSM2661331	Unknown	60
GSM2661332	Sst.Pnoc.Calb1.Pvalb	60
GSM2661333	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661334	Unknown	60
GSM2661335	Pvalb.Tac1.Nr4a2	60
GSM2661336	Pvalb.C1ql1.Cpne5	60
GSM2661337	Cck.Lmo1.Npy	60
GSM2661338	Sst.Pnoc.Pvalb	60
GSM2661339	Calb2.Cryab	60
GSM2661340	Pvalb.C1ql1.Cpne5	60
GSM2661341	Sst.Npy.Serpine2	60
GSM2661342	Sst.Npy.Cort	60
GSM2661343	Unknown	60
GSM2661344	Unknown	60
GSM2661345	Unknown	60
GSM2661346	Sst.Npy.Zbtb20	60
GSM2661347	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661348	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661349	Sst.Npy.Zbtb20	60
GSM2661350	Unknown	60
GSM2661351	Sst.Npy.Cort	60
GSM2661352	Pvalb.C1ql1.Pvalb	60
GSM2661353	Cck.Cxcl14.Vip	60
GSM2661354	Calb2.Cntnap5a.Vip	60
GSM2661355	Sst.Npy.Serpine2	60
GSM2661356	Unknown	60
GSM2661357	Cacna2d1.Ndnf.Npy	60
GSM2661358	Sst.Pnoc.Calb1.Pvalb	60
GSM2661359	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661360	Unknown	60
GSM2661361	Unknown	60
GSM2661362	Unknown	60
GSM2661363	Unknown	60
GSM2661364	Cacna2d1.Lhx6.Vwa5a	60
GSM2661365	Unknown	60
GSM2661366	Unknown	60
GSM2661367	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661368	Cck.Cxcl14.Slc17a8	60
GSM2661369	Cacna2d1.Ndnf.Npy	60
GSM2661370	Pvalb.Tac1.Syt2	60
GSM2661371	Unknown	60
GSM2661372	Unknown	60
GSM2661373	Sst.Pnoc.Calb1.Pvalb	60
GSM2661374	Cacna2d1.Ndnf.Npy	60
GSM2661375	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661376	Sst.Npy.Zbtb20	60
GSM2661377	Sst.Npy.Cort	60
GSM2661378	Cacna2d1.Lhx6.Reln	60
GSM2661379	Unknown	60
GSM2661380	Ntng1.Chrm2	60
GSM2661381	Calb2.Vip.Gpd1	60
GSM2661382	Unknown	60
GSM2661383	Cacna2d1.Lhx6.Reln	60
GSM2661384	Cck.Lmo1.Vip.Crh	60
GSM2661385	Unknown	60
GSM2661386	Ntng1.Rgs10	60
GSM2661387	Ntng1.Chrm2	60
GSM2661388	Cck.Lmo1.Npy	60
GSM2661389	Sst.Erbb4.Th	60
GSM2661390	Unknown	60
GSM2661391	Cacna2d1.Ndnf.Cxcl14	60
GSM2661392	Unknown	60
GSM2661393	Unknown	60
GSM2661394	Cacna2d1.Lhx6.Vwa5a	60
GSM2661395	Cacna2d1.Lhx6.Vwa5a	60
GSM2661396	Unknown	60
GSM2661397	Ntng1.Rgs10	60
GSM2661398	Unknown	60
GSM2661399	Cacna2d1.Ndnf.Npy	60
GSM2661400	Sst.Pnoc.Pvalb	60
GSM2661401	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661402	Sst.Npy.Mgat4c	60
GSM2661403	Cck.Cxcl14.Slc17a8	60
GSM2661404	Cacna2d1.Lhx6.Reln	60
GSM2661405	Cacna2d1.Ndnf.Cxcl14	60
GSM2661406	Calb2.Vip.Gpd1	60
GSM2661407	Pvalb.Tac1.Sst	60
GSM2661408	Unknown	60
GSM2661409	Cacna2d1.Ndnf.Rgs10	60
GSM2661410	Unknown	60
GSM2661411	Sst.Npy.Zbtb20	60
GSM2661412	Cck.Sema5a	60
GSM2661413	Unknown	60
GSM2661414	Calb2.Vip.Gpd1	60
GSM2661415	Cck.Cxcl14.Slc17a8	60
GSM2661416	Sst.Npy.Serpine2	60
GSM2661417	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661418	Cacna2d1.Lhx6.Vwa5a	60
GSM2661419	Cacna2d1.Ndnf.Rgs10	60
GSM2661420	Calb2.Cntnap5a.Igfbp6	60
GSM2661421	Unknown	60
GSM2661422	Pvalb.C1ql1.Pvalb	60
GSM2661423	Unknown	60
GSM2661424	Unknown	60
GSM2661425	Sst.Npy.Mgat4c	60
GSM2661426	Sst.Pnoc.Pvalb	60
GSM2661427	Unknown	60
GSM2661428	Sst.Npy.Serpine2	60
GSM2661429	Calb2.Vip.Gpd1	60
GSM2661430	Cacna2d1.Lhx6.Reln	60
GSM2661431	Unknown	60
GSM2661432	Cck.Cxcl14.Slc17a8	60
GSM2661433	Cck.Lmo1.Npy	60
GSM2661434	Unknown	60
GSM2661435	Pvalb.C1ql1.Pvalb	60
GSM2661436	Sst.Pnoc.Calb1.Pvalb	60
GSM2661437	Unknown	60
GSM2661438	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661439	Calb2.Vip.Igfbp4	60
GSM2661440	Unknown	60
GSM2661441	Unknown	60
GSM2661442	Sst.Pnoc.Calb1.Pvalb	60
GSM2661443	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661444	Unknown	60
GSM2661445	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661446	Sst.Pnoc.Calb1.Pvalb	60
GSM2661447	Calb2.Vip.Gpd1	60
GSM2661448	Sst.Npy.Serpine2	60
GSM2661449	Pvalb.Tac1.Sst	60
GSM2661450	Unknown	60
GSM2661451	Pvalb.C1ql1.Npy	60
GSM2661452	Pvalb.Tac1.Nr4a2	60
GSM2661453	Unknown	60
GSM2661454	Unknown	60
GSM2661455	Cacna2d1.Ndnf.Npy	60
GSM2661456	Sst.Npy.Serpine2	60
GSM2661457	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661458	Sst.Npy.Mgat4c	60
GSM2661459	Unknown	60
GSM2661460	Pvalb.Tac1.Nr4a2	60
GSM2661461	Unknown	60
GSM2661462	Sst.Npy.Cort	60
GSM2661463	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661464	Sst.Nos1	60
GSM2661465	Sst.Pnoc.Pvalb	60
GSM2661466	Ntng1.Chrm2	60
GSM2661467	Unknown	60
GSM2661468	Unknown	60
GSM2661469	Ntng1.Chrm2	60
GSM2661470	Cacna2d1.Lhx6.Reln	60
GSM2661471	Cacna2d1.Ndnf.Cxcl14	60
GSM2661472	Unknown	60
GSM2661473	Cck.Cxcl14.Slc17a8	60
GSM2661474	Unknown	60
GSM2661475	Cacna2d1.Lhx6.Reln	60
GSM2661476	Cck.Lmo1.Vip.Crh	60
GSM2661477	Unknown	60
GSM2661478	Unknown	60
GSM2661479	Sst.Npy.Zbtb20	60
GSM2661480	Vip.Crh.Pcp4	60
GSM2661481	Cck.Cxcl14.Slc17a8	60
GSM2661482	Ntng1.Chrm2	60
GSM2661483	Sst.Erbb4.Th	60
GSM2661484	Pvalb.Tac1.Syt2	60
GSM2661485	Sst.Npy.Cort	60
GSM2661486	Cck.Sema5a	60
GSM2661487	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661488	Unknown	60
GSM2661489	Cck.Cxcl14.Slc17a8	60
GSM2661490	Unknown	60
GSM2661491	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661492	Unknown	60
GSM2661493	Unknown	60
GSM2661494	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661495	Cacna2d1.Lhx6.Reln	60
GSM2661496	Unknown	60
GSM2661497	Unknown	60
GSM2661498	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661499	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661500	Sst.Erbb4.Rgs10	60
GSM2661501	Unknown	60
GSM2661502	Unknown	60
GSM2661503	Cacna2d1.Lhx6.Reln	60
GSM2661504	Pvalb.Tac1.Sst	60
GSM2661505	Unknown	60
GSM2661506	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661507	Unknown	60
GSM2661508	Pvalb.C1ql1.Pvalb	60
GSM2661509	Cck.Lmo1.Vip.Fam19a2	60
GSM2661510	Unknown	60
GSM2661511	Calb2.Vip.Gpd1	60
GSM2661512	Unknown	60
GSM2661513	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661514	Unknown	60
GSM2661515	Unknown	60
GSM2661516	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661517	Sst.Cryab	60
GSM2661518	Sst.Npy.Serpine2	60
GSM2661519	Sst.Nos1	60
GSM2661520	Sst.Erbb4.Crh	60
GSM2661521	Calb2.Vip.Gpd1	60
GSM2661522	Unknown	60
GSM2661523	Unknown	60
GSM2661524	Unknown	60
GSM2661525	Sst.Cryab	60
GSM2661526	Unknown	60
GSM2661527	Pvalb.Tac1.Sst	60
GSM2661528	Cck.Lmo1.Vip.Tac2	60
GSM2661529	Calb2.Vip.Gpd1	60
GSM2661530	Unknown	60
GSM2661531	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661532	Calb2.Vip.Gpd1	60
GSM2661533	Unknown	60
GSM2661534	Calb2.Vip.Nos1	60
GSM2661535	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661536	Ntng1.Chrm2	60
GSM2661537	Unknown	60
GSM2661538	Vip.Crh.C1ql1	60
GSM2661539	Sst.Pnoc.Pvalb	60
GSM2661540	Ntng1.Synpr	60
GSM2661541	Pvalb.Tac1.Akr1c18	60
GSM2661542	Unknown	60
GSM2661543	Unknown	60
GSM2661544	Sst.Npy.Cort	60
GSM2661545	Cacna2d1.Lhx6.Vwa5a	60
GSM2661546	Pvalb.Tac1.Sst	60
GSM2661547	Unknown	60
GSM2661548	Calb2.Cryab	60
GSM2661549	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661550	Unknown	60
GSM2661551	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661552	Unknown	60
GSM2661553	Pvalb.C1ql1.Cpne5	60
GSM2661554	Calb2.Vip.Gpd1	60
GSM2661555	Unknown	60
GSM2661556	Pvalb.C1ql1.Pvalb	60
GSM2661557	Cacna2d1.Lhx6.Reln	60
GSM2661558	Unknown	60
GSM2661559	Calb2.Vip.Gpd1	60
GSM2661560	Vip.Crh.C1ql1	60
GSM2661561	Cacna2d1.Lhx6.Vwa5a	60
GSM2661562	Unknown	60
GSM2661563	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661564	Cck.Sema5a	60
GSM2661565	Cacna2d1.Ndnf.Rgs10	60
GSM2661566	Sst.Npy.Serpine2	60
GSM2661567	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661568	Unknown	60
GSM2661569	Sst.Pnoc.Calb1.Pvalb	60
GSM2661570	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661571	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661572	Unknown	60
GSM2661573	Calb2.Vip.Gpd1	60
GSM2661574	Unknown	60
GSM2661575	Ntng1.Rgs10	60
GSM2661576	Sst.Pnoc.Pvalb	60
GSM2661577	Cck.Cxcl14.Slc17a8	60
GSM2661578	Sst.Npy.Zbtb20	60
GSM2661579	Unknown	60
GSM2661580	Pvalb.C1ql1.Pvalb	60
GSM2661581	Unknown	60
GSM2661582	Cck.Cxcl14.Calb1.Tac2	60
GSM2661583	Cck.Lmo1.Vip.Fam19a2	60
GSM2661584	Sst.Pnoc.Calb1.Pvalb	60
GSM2661585	Pvalb.Tac1.Syt2	60
GSM2661586	Pvalb.C1ql1.Cpne5	60
GSM2661587	Cacna2d1.Ndnf.Cxcl14	60
GSM2661588	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661589	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661590	Pvalb.C1ql1.Pvalb	60
GSM2661591	Cacna2d1.Lhx6.Reln	60
GSM2661592	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661593	Pvalb.Tac1.Akr1c18	60
GSM2661594	Pvalb.C1ql1.Pvalb	60
GSM2661595	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661596	Unknown	60
GSM2661597	Unknown	60
GSM2661598	Unknown	60
GSM2661599	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661600	Pvalb.C1ql1.Npy	60
GSM2661601	Calb2.Vip.Gpd1	60
GSM2661602	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661603	Ntng1.Chrm2	60
GSM2661604	Cck.Cxcl14.Slc17a8	60
GSM2661605	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661606	Pvalb.Tac1.Akr1c18	60
GSM2661607	Pvalb.C1ql1.Npy	60
GSM2661608	Pvalb.Tac1.Syt2	60
GSM2661609	Calb2.Cntnap5a.Vip	60
GSM2661610	Pvalb.C1ql1.Pvalb	60
GSM2661611	Unknown	60
GSM2661612	Sst.Npy.Cort	60
GSM2661613	Calb2.Vip.Igfbp4	60
GSM2661614	Unknown	60
GSM2661615	Cacna2d1.Ndnf.Rgs10	60
GSM2661616	Unknown	60
GSM2661617	Cacna2d1.Lhx6.Vwa5a	60
GSM2661618	Pvalb.Tac1.Akr1c18	60
GSM2661619	Cck.Cxcl14.Slc17a8	60
GSM2661620	Calb2.Vip.Igfbp4	60
GSM2661621	Cacna2d1.Ndnf.Npy	60
GSM2661622	Unknown	60
GSM2661623	Cacna2d1.Ndnf.Npy	60
GSM2661624	Cacna2d1.Lhx6.Reln	60
GSM2661625	Sst.Cryab	60
GSM2661626	Cacna2d1.Lhx6.Reln	60
GSM2661627	Unknown	60
GSM2661628	Unknown	60
GSM2661629	Pvalb.Tac1.Nr4a2	60
GSM2661630	Unknown	60
GSM2661631	Unknown	60
GSM2661632	Unknown	60
GSM2661633	Unknown	60
GSM2661634	Unknown	60
GSM2661635	Unknown	60
GSM2661636	Unknown	60
GSM2661637	Sst.Pnoc.Calb1.Pvalb	60
GSM2661638	Cacna2d1.Lhx6.Reln	60
GSM2661639	Cck.Cxcl14.Vip	60
GSM2661640	Cacna2d1.Ndnf.Rgs10	60
GSM2661641	Sst.Npy.Mgat4c	60
GSM2661642	Unknown	60
GSM2661643	Cck.Cxcl14.Calb1.Kctd12	60
GSM2661644	Sst.Npy.Cort	60
GSM2661645	Unknown	60
GSM2661646	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2661647	Unknown	60
GSM2661648	Cck.Cxcl14.Vip	60
GSM2661649	Cck.Lmo1.Vip.Fam19a2	60
GSM2661650	Calb2.Cntnap5a.Vip	60
GSM2661651	Unknown	60
GSM2661652	Cck.Calca	60
GSM2661653	Sst.Pnoc.Calb1.Igfbp5	60
GSM2661654	Unknown	60
GSM2661655	Unknown	60
GSM2661656	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2661657	Unknown	60
GSM2661658	Sst.Npy.Zbtb20	60
GSM2661659	Sst.Npy.Cort	60
GSM2661660	Unknown	60
GSM2661661	Pvalb.Tac1.Nr4a2	60
GSM2661662	Sst.Cryab	60
GSM2661663	Unknown	60
GSM2661664	Pvalb.C1ql1.Npy	60
GSM2661665	Unknown	60
GSM2661666	Sst.Cryab	60
GSM2661667	Cck.Cxcl14.Vip	60
GSM2661668	Unknown	60
GSM2661669	Unknown	60
GSM2661670	Cacna2d1.Lhx6.Vwa5a	60
GSM2661671	Ntng1.Synpr	60
