Cell	CellType	nbtSNE_x	nbtSNE_y	Latent_factor
Serenity	Ntng1.Chrm2	-80.65573	15.516516000000001	1.825036
Berenice	Ntng1.Chrm2	-80.96684	12.482288	1.079827
Antoino	Ntng1.Chrm2	-85.13310600000001	15.907929000000001	1.212173
Leanah	Ntng1.Chrm2	-84.383222	15.327398	0.45134799999999997
Adalis	Ntng1.Chrm2	-82.862553	10.269741999999999	0.140939
Armonie	Ntng1.Chrm2	-81.521627	11.341919	0.636469
Natalee	Ntng1.Chrm2	-83.956466	10.432211	0.611013
Kavyn	Ntng1.Chrm2	-80.16104399999999	12.094426	1.020585
Ezmeralda	Ntng1.Chrm2	-82.920139	14.539651999999998	1.069016
Joshawn	Ntng1.Chrm2	-82.200864	11.678413	1.017234
Lanita	Ntng1.Chrm2	-89.128407	10.325944999999999	1.706389
Ayva	Ntng1.Chrm2	-80.136049	10.960953	1.071705
Konstantine	Ntng1.Chrm2	-81.558275	14.173839000000001	0.495403
Lavelle	Ntng1.Chrm2	-84.083548	9.180475999999999	-0.030853
Treavon	Ntng1.Chrm2	-86.452504	11.715330999999999	0.40813699999999997
Finnley	Ntng1.Chrm2	-81.647649	9.427383	0.035622
Fraida	Ntng1.Chrm2	-82.273319	13.140870000000001	0.216045
Shaden	Ntng1.Chrm2	-83.444889	12.166282	0.531185
Brinson	Ntng1.Chrm2	-81.505893	9.565966	0.35705
Mariamawit	Ntng1.Chrm2	-83.047511	9.466223	-0.101661
Teyonna	Ntng1.Chrm2	-85.360045	13.300357	-0.016985
Rhiyan	Ntng1.Chrm2	-88.294996	9.500922000000001	1.951616
Livy	Ntng1.Chrm2	-64.952575	16.803476	0.9157299999999999
Tenoch	Ntng1.Chrm2	-85.5589	11.304132000000001	0.251015
Mykelti	Ntng1.Chrm2	-73.07584399999999	13.623060999999998	0.11550099999999999
Alyus	Ntng1.Chrm2	-87.255241	14.977326000000001	0.059275
Carys	Ntng1.Chrm2	-78.943402	13.061599000000001	-0.09309400000000001
Malaak	Ntng1.Chrm2	-88.002277	12.193217	0.006737000000000001
Parx	Ntng1.Chrm2	-76.431987	10.555405	-0.728518
Shelbie	Ntng1.Chrm2	-69.359033	16.020736	-0.041922
Miyanah	Ntng1.Chrm2	-84.289539	13.968492999999999	-0.27542300000000003
Karolyn	Ntng1.Chrm2	-79.752388	12.381635000000001	0.299581
Tayana	Ntng1.Chrm2	-88.413105	11.709963	1.209924
Arcadia	Ntng1.Chrm2	-83.025965	10.611761	0.6306189999999999
Roston	Ntng1.Chrm2	-84.461087	11.709992999999999	0.546623
Sirmichael	Ntng1.Chrm2	-88.248577	9.430099	1.469943
Ellory	Ntng1.Chrm2	-86.490248	14.99361	0.10991400000000001
Carlotta	Ntng1.Chrm2	-83.286699	15.688593	0.11910799999999999
Kelaiah	Ntng1.Chrm2	-82.181884	12.413739	0.55232
Kayla	Ntng1.Chrm2	-69.272948	15.983401999999998	-0.5604
Liddy	Ntng1.Chrm2	-86.205126	13.571551000000001	0.669044
Quetzal	Ntng1.Chrm2	-84.055879	13.006524	-0.063461
Delainee	Ntng1.Chrm2	-88.517253	11.720136	1.1527209999999999
Sadi	Ntng1.Chrm2	-83.96265600000001	10.711407000000001	0.097691
Lyn	Ntng1.Chrm2	-83.144863	7.812785000000001	0.6447470000000001
Jeila	Ntng1.Chrm2	-80.748411	13.125456	0.9770719999999999
Arii	Ntng1.Chrm2	-75.448212	10.683545	-0.828119
Jailani	Ntng1.Chrm2	-86.07480100000001	9.984822	1.7545330000000001
Kayri	Ntng1.Chrm2	-83.231113	10.751732	0.07092999999999999
Jeniel	Ntng1.Chrm2	-74.299664	14.5361	2.104853
Aniyah	Ntng1.Chrm2	-85.343897	13.298387	0.321479
Jaquavion	Ntng1.Chrm2	-84.867305	10.316908999999999	0.24974200000000002
Aubriannah	Ntng1.Chrm2	-88.698448	13.988845000000001	1.408955
Mahaley	Ntng1.Chrm2	-86.892954	12.437972	0.928742
Maewyn	Ntng1.Chrm2	-82.436771	12.282183999999999	0.44951599999999997
Laureano	Ntng1.Rgs10	9.837850999999999	18.845431	-0.02783
Ahmiyah	Ntng1.Rgs10	-51.886472	9.383834	0.039855
Emmaus	Ntng1.Rgs10	-51.910451	9.077092	0.123076
Booker	Ntng1.Rgs10	-52.858398	10.304122	0.214288
Maximilliano	Ntng1.Rgs10	-52.602495999999995	10.305629	0.118236
Mildred	Ntng1.Rgs10	-52.886424	9.264317	-0.838636
Kaebri	Ntng1.Rgs10	-60.400843	26.033317	-0.24394200000000002
Trooper	Ntng1.Rgs10	-58.5897	14.368595000000001	0.00465
Mavryk	Ntng1.Rgs10	-68.96888100000001	14.214203	0.20956
Javonna	Ntng1.Rgs10	-60.32681899999999	30.45719	0.38154
Keon	Ntng1.Rgs10	-60.57829399999999	28.868731	0.269599
Talya	Ntng1.Rgs10	-53.808493000000006	10.801859	-0.7792520000000001
Cheskel	Ntng1.Rgs10	-58.66589200000001	15.365467	0.21066
Kaeleen	Ntng1.Rgs10	-57.368097999999996	15.261702	0.8324010000000001
Kannon	Ntng1.Rgs10	-56.894351	14.501534	0.050764
Elenna	Ntng1.Rgs10	-57.062830000000005	15.182388000000001	1.091799
Devorah	Ntng1.Rgs10	-60.735076	26.673978	0.26176900000000003
Laxmi	Ntng1.Rgs10	-56.580611	12.532693	1.605194
Shakim	Ntng1.Rgs10	-58.559670999999994	16.410885	0.923686
Yetziel	Ntng1.Rgs10	-56.531282	12.327983999999999	1.639674
Aarvi	Ntng1.Rgs10	-57.052398	15.901816	0.655346
Jeraldin	Ntng1.Rgs10	-62.554904	28.140821999999996	0.34873200000000004
Malanie	Ntng1.Rgs10	-54.879135	14.888878	1.4770889999999999
Tex	Ntng1.Rgs10	-60.814682	22.043397	1.2589629999999998
Kaira	Ntng1.Rgs10	-54.60784	16.580034	0.7910659999999999
Zyair	Ntng1.Rgs10	-56.30317900000001	20.76354	0.13259500000000002
Briana	Ntng1.Rgs10	-63.462635999999996	28.01677	0.40413699999999997
Azarian	Ntng1.Rgs10	-55.632629	20.472158	0.359761
Divya	Ntng1.Rgs10	-57.78688100000001	18.851301	0.404535
Yulieth	Ntng1.Rgs10	-63.518313	17.262623	0.829469
Dena	Ntng1.Rgs10	-59.231189	19.323055	1.508507
Mercy	Ntng1.Rgs10	-53.293812	21.87182	0.075172
Jermar	Ntng1.Rgs10	-63.072495999999994	27.785375	0.653231
Keiston	Ntng1.Rgs10	-56.430845999999995	16.227473	0.016998
Thane	Ntng1.Rgs10	-58.953748	18.064035	2.360656
Marlan	Ntng1.Rgs10	-60.107544	17.051768	0.280016
Ana	Ntng1.Rgs10	-52.375624	20.121731	0.101689
Vanessa	Ntng1.Rgs10	-58.601847	17.194208	1.334893
Liad	Ntng1.Rgs10	-56.044876	13.000573	0.5342279999999999
Suheb	Ntng1.Rgs10	-55.451032999999995	20.424669	0.028129
Dex	Ntng1.Rgs10	-61.52626899999999	19.716088	0.887275
Emmylou	Ntng1.Rgs10	-56.074921999999994	19.190535999999998	0.706806
Lamees	Ntng1.Rgs10	-56.069118	21.445135999999998	0.210581
Paulette	Ntng1.Rgs10	-53.233717000000006	21.313622	1.1083129999999999
Hasna	Ntng1.Rgs10	-54.965782999999995	14.561243	0.06662699999999999
Isolde	Ntng1.Rgs10	-53.633329	22.286580999999998	1.100334
Aten	Ntng1.Rgs10	-61.838172	20.456381	1.629383
Kebron	Ntng1.Rgs10	-55.593141	23.396144	-0.5935600000000001
Joscelyne	Ntng1.Rgs10	-58.102051	22.755757	0.259668
Iriana	Ntng1.Rgs10	-58.673751	22.364263	0.423091
Lexine	Ntng1.Rgs10	-63.298949	29.398873	1.022562
Malaikah	Ntng1.Rgs10	-58.355866000000006	20.078065	0.355169
Elianne	Ntng1.Rgs10	-53.998461	15.532254	2.079927
Jacklynn	Ntng1.Rgs10	-64.473638	16.951957	0.666366
Maileen	Ntng1.Rgs10	-73.494955	39.702014	0.9415979999999999
Zelina	Ntng1.Rgs10	-61.242098	19.969856	1.477533
Rubee	Ntng1.Rgs10	-59.27049	19.761874	0.784305
Sula	Ntng1.Rgs10	-53.330704000000004	18.448484	0.953786
Dominika	Ntng1.Rgs10	-56.502365000000005	21.517341000000002	0.954775
Nyota	Ntng1.Rgs10	-59.25076800000001	20.102743	1.588311
Zayah	Ntng1.Rgs10	-60.328559	19.343616	1.4261709999999999
Bilan	Ntng1.Rgs10	-61.454283	20.396323000000002	2.512099
Torin	Ntng1.Rgs10	-57.722432999999995	20.48454	0.562776
Ronnae	Ntng1.Rgs10	-53.364075	18.419186	0.7245
Quinnley	Ntng1.Rgs10	-54.288183999999994	16.233298	0.44446599999999997
Caliope	Ntng1.Rgs10	-59.092249	18.626988	0.81499
Taalib	Ntng1.Rgs10	-60.497187	17.857503	1.553617
Sabriya	Ntng1.Rgs10	-56.838156000000005	13.949838	2.203166
Kainoah	Ntng1.Rgs10	-52.174516	21.17152	0.529219
Tayvon	Ntng1.Rgs10	-50.65298	21.276946	1.064268
Katey	Ntng1.Rgs10	-50.716976	21.265472	0.8283799999999999
Adalize	Ntng1.Rgs10	-59.163054	31.340203999999996	0.9189
Daciana	Ntng1.Synpr	13.509338	36.517363	-0.9226280000000001
Kendyn	Ntng1.Synpr	15.518811999999999	15.994845999999999	-1.083676
Sundae	Ntng1.Synpr	11.218801	39.159576	-1.2131809999999998
Quantrell	Ntng1.Synpr	-2.62462	49.017688	-0.778874
Tryan	Ntng1.Synpr	13.260107999999999	36.526782	-0.42295299999999997
Nayna	Ntng1.Synpr	-11.08278	60.71671800000001	-0.580611
Rakiya	Ntng1.Synpr	-2.262426	48.381329	-0.524464
Adron	Ntng1.Synpr	-7.795483	51.087915	2.075689
Esra	Ntng1.Synpr	-3.102199	49.763309	-0.6784060000000001
Blane	Ntng1.Synpr	-74.379207	10.193505	-0.09490900000000001
Thandie	Ntng1.Synpr	-50.170912	21.316049	1.20418
Davian	Ntng1.Synpr	-5.658109	61.605681000000004	-0.483362
Emiah	Ntng1.Synpr	-7.699236	51.212848	2.455157
Ajani	Ntng1.Synpr	-7.361223	59.506147999999996	0.505243
Serjio	Ntng1.Synpr	-6.376608	59.997294	1.7175639999999999
Amatullah	Ntng1.Synpr	-5.722589	52.984688	-0.083811
Abhigna	Ntng1.Synpr	-4.8598349999999995	52.257455	-0.557624
Ameenah	Ntng1.Synpr	-55.48596	23.98391	-0.088491
Ilham	Ntng1.Synpr	-5.958133999999999	62.672306000000006	0.2515
Millianna	Ntng1.Synpr	-11.683141	62.805333	1.149124
Sabre	Ntng1.Synpr	-7.95432	57.907722	0.0664
Zaydin	Ntng1.Synpr	-51.622509	21.14453	0.423976
Lexton	Ntng1.Synpr	-12.49427	62.352842	0.162459
Abshir	Ntng1.Synpr	-4.53946	51.589549	0.257907
Sharlotte	Ntng1.Synpr	-6.2925830000000005	54.942361	0.651258
Saraih	Ntng1.Synpr	-12.617266	61.861656999999994	0.18992
Keari	Ntng1.Synpr	-12.10342	65.32186	0.912962
Danita	Ntng1.Synpr	-0.266081	66.281681	1.0849280000000001
Carmen	Ntng1.Synpr	-6.0409489999999995	60.659110999999996	0.559296
Arah	Ntng1.Synpr	-5.256942	52.234462	0.11166300000000001
Camren	Ntng1.Synpr	-6.605291	59.092156	1.57541
Petrona	Ntng1.Synpr	-5.326525	52.324655	0.190181
Vonn	Ntng1.Synpr	-4.3231980000000005	51.012352	-0.525305
Briann	Ntng1.Synpr	-5.440017	51.383089	0.507332
Tannar	Ntng1.Synpr	-4.52574	51.273672	-0.5473140000000001
Zabdiel	Ntng1.Synpr	-11.490406	65.339486	0.226392
Escarlett	Ntng1.Synpr	-5.94921	58.95336700000001	2.145729
Nika	Ntng1.Synpr	-6.82936	51.998763000000004	1.432252
Saori	Ntng1.Synpr	-14.571534	65.967702	-0.025961
Joanna	Ntng1.Synpr	-6.8960289999999995	60.444765000000004	0.09904199999999999
Aamina	Ntng1.Synpr	-11.247608999999999	60.645752	0.07463099999999999
Fionna	Ntng1.Synpr	-8.041039999999999	60.373973	0.646674
Idella	Ntng1.Synpr	8.066236	63.958695	-0.521135
Breckan	Ntng1.Synpr	-7.721214999999999	58.723476	-0.054529999999999995
Esma	Ntng1.Synpr	-8.425174	61.058795999999994	-0.589471
Rynn	Ntng1.Synpr	-8.525381	61.384871999999994	0.052426
Leannah	Ntng1.Synpr	10.470365	39.963175	-1.1559190000000001
Wayde	Ntng1.Synpr	-13.089704	65.099537	1.4161030000000001
Phelan	Sst.Cryab	9.917378999999999	25.936197	-0.9411940000000001
Yony	Sst.Cryab	-54.030832	-35.191194	0.021638
Casimir	Sst.Cryab	-83.142089	-23.933024	0.373579
Breasia	Sst.Cryab	-61.265485	-39.819382	0.10928199999999999
Maalik	Sst.Cryab	-74.098905	-31.440825	1.304147
Kalynn	Sst.Cryab	-56.065262	-38.528746000000005	-0.10904000000000001
Sahith	Sst.Cryab	-66.705301	-17.475125	-0.5299699999999999
Goldy	Sst.Cryab	-61.750656000000006	-34.38295	-0.18867899999999999
Kaeden	Sst.Cryab	-8.758436	-4.282722	0.399933
Judge	Sst.Cryab	10.068959	36.816127	1.185733
Viona	Sst.Cryab	-69.9804	12.068958	0.8549459999999999
Ellary	Sst.Cryab	85.363752	-17.793082000000002	-0.33002800000000004
Callianne	Sst.Cryab	83.631576	-17.917361	0.092383
Dadrian	Sst.Cryab	86.691903	-17.505126999999998	-0.08744099999999999
Konstantin	Sst.Cryab	-53.826432	14.310294	1.258807
Tell	Sst.Cryab	24.485412	-19.577428	0.9028450000000001
Lianny	Sst.Cryab	37.050823	-65.442605	-0.31159499999999996
Hadeel	Sst.Cryab	72.46921999999999	-38.56585	0.6710470000000001
Rhona	Sst.Cryab	86.04426099999999	-17.651046	-0.055705
Yazen	Sst.Cryab	34.327564	-63.267699	0.321223
Jafeth	Sst.Cryab	-3.3496019999999995	24.143326000000002	-0.42210699999999995
Angel	Sst.Cryab	84.226072	-18.014689	-0.531065
Gracia	Sst.Cryab	-85.974696	8.39517	1.407251
Jaiveon	Sst.Cryab	32.933391	67.181135	0.22956700000000002
Tonio	Sst.Cryab	-20.292710999999997	12.677871000000001	-0.048996
Kierrah	Sst.Cryab	-37.712548999999996	55.770835999999996	0.8622049999999999
Mariaclara	Sst.Cryab	86.22341800000001	-17.607825	-0.01171
Danayah	Calb2.Cryab	0.333176	17.330842999999998	-0.901573
Dearia	Calb2.Cryab	13.253292000000002	25.470215	-0.730536
Mayukh	Calb2.Cryab	9.914444	18.489006	-2.011562
Azariyah	Calb2.Cryab	10.237992	18.500071	-1.7672849999999998
Osvaldo	Calb2.Cryab	10.763922	18.392554	-1.9233349999999998
Dwan	Calb2.Cryab	12.741989	25.363971	-2.024582
Claire	Calb2.Cryab	18.991044	22.788656	-1.673116
Jaretzi	Calb2.Cryab	18.792961	28.118315000000003	-1.600476
Jamilia	Calb2.Cryab	12.2208	27.001110999999998	-0.891208
Deyana	Calb2.Cryab	-0.114381	16.772302	-0.24600300000000003
Cartel	Calb2.Cryab	16.773866	27.153406	-1.490732
Daviona	Calb2.Cryab	15.948092	26.428881	-1.420561
Kherington	Calb2.Cryab	10.018808	25.55334	-0.602234
Maleiyah	Calb2.Cryab	17.116485	25.150832	-1.276848
Charlotterose	Calb2.Cryab	2.0101869999999997	23.491509	-0.675424
Aman	Calb2.Cryab	15.003986	27.994318	-1.162203
Millena	Calb2.Cryab	14.909464999999999	25.577247	-1.310115
Dayvion	Calb2.Cryab	25.105097	26.043757	-1.146543
Jadie	Calb2.Cryab	16.326954999999998	30.335046000000002	-1.3966610000000002
Aizen	Calb2.Cryab	25.690526000000002	24.664559	-1.334654
Koey	Calb2.Cryab	16.077601	30.169257	-1.339488
Aleece	Calb2.Cryab	18.256946	17.799049	-1.85417
Angelith	Calb2.Cryab	1.8753080000000002	23.206139	-0.860123
Zaeem	Calb2.Cryab	25.077220999999998	24.32232	-1.005725
Tearra	Calb2.Cryab	17.568964	30.381362	-1.393845
Emonii	Calb2.Cryab	19.147729	16.924318	-1.6806130000000001
Ayisha	Calb2.Cryab	17.888333	19.85237	-1.2538719999999999
Anvi	Calb2.Cryab	25.387431	25.090801000000003	-1.4374959999999999
Abdulloh	Calb2.Cryab	19.691216	28.397231	-1.5505360000000001
Aile	Calb2.Cryab	17.113312	25.08622	-1.28721
Amillia	Calb2.Cryab	15.142854000000002	30.273925	-0.460525
Stonewall	Calb2.Cryab	-4.1952	23.341216	-0.715448
Pranay	Calb2.Cryab	-4.298165	20.154872	-0.608919
Zarif	Calb2.Cryab	-5.683507	25.747647	-0.5541050000000001
Mael	Calb2.Cryab	-3.6385910000000004	22.207304	-0.129646
Parys	Calb2.Cryab	-5.1931	23.8083	-0.588314
Lennyx	Calb2.Cryab	2.3915599999999997	21.318869	-0.921659
Firas	Calb2.Cryab	-2.699433	18.666589000000002	-0.372525
Wrenly	Calb2.Cryab	19.740358999999998	25.176666	-1.511677
Teniola	Calb2.Cryab	1.2225059999999999	21.798735	-1.032422
Najeeb	Calb2.Cryab	-6.906213	21.890347	-0.70596
Kassey	Calb2.Cryab	0.89946	21.951906	-1.35499
Tarahji	Calb2.Cryab	-4.887118	19.598764000000003	-0.540991
Kady	Calb2.Cryab	1.224046	22.379323	-0.945052
Raziyah	Calb2.Cryab	-0.720133	22.047806	-0.549952
Danira	Calb2.Cryab	1.044737	19.935565	-0.684653
Zuzu	Calb2.Cryab	-5.204363	22.092679	-0.329992
Jessyca	Calb2.Cryab	9.513173	23.951093	0.149227
Chace	Calb2.Cryab	-5.858617	24.095381	-0.550002
Habiba	Calb2.Cryab	-51.945909	22.541361	0.58001
Evaya	Cacna2d1.Ndnf.Cxcl14	-4.526007	1.358926	1.6640169999999999
Nyier	Cacna2d1.Ndnf.Cxcl14	6.3922870000000005	23.469819	-0.940313
Merry	Cacna2d1.Ndnf.Cxcl14	0.372167	17.918741	-0.489558
Kiasia	Cacna2d1.Ndnf.Cxcl14	16.801578	27.612408000000002	-1.244019
Larae	Cacna2d1.Ndnf.Cxcl14	-7.951731	23.25159	-0.801376
Deakyn	Cacna2d1.Ndnf.Cxcl14	-4.902836	22.536808999999998	-0.630792
Aparna	Cacna2d1.Ndnf.Cxcl14	-18.670006	11.712053	-0.617161
Lissandro	Cacna2d1.Ndnf.Cxcl14	-11.697819	15.308017000000001	-0.8641469999999999
Ellysia	Cacna2d1.Ndnf.Cxcl14	-11.533242999999999	12.289057000000001	-0.194338
Dierks	Cacna2d1.Ndnf.Cxcl14	-8.492315	19.372009	0.10430199999999999
Lovell	Cacna2d1.Ndnf.Cxcl14	-11.373687	13.038708999999999	-0.131949
Myka	Cacna2d1.Ndnf.Cxcl14	-12.738369	9.189535000000001	-0.47215100000000004
Samaiah	Cacna2d1.Ndnf.Cxcl14	-7.757764999999999	16.120437	-0.691293
Enoc	Cacna2d1.Ndnf.Cxcl14	-8.16043	14.12468	-1.112152
Nandan	Cacna2d1.Ndnf.Cxcl14	-6.630255	19.012734	-0.376977
Devlin	Cacna2d1.Ndnf.Cxcl14	-6.786485000000001	18.316346	-0.987016
Nataliya	Cacna2d1.Ndnf.Cxcl14	-7.585400999999999	20.505768	-0.265277
Deandre	Cacna2d1.Ndnf.Cxcl14	-5.878654	19.954401	-0.905172
Myliah	Cacna2d1.Ndnf.Cxcl14	-1.538394	18.121852	0.666967
Tycho	Cacna2d1.Ndnf.Cxcl14	-6.359926000000001	19.286039000000002	-0.93025
Margot	Cacna2d1.Ndnf.Cxcl14	-4.566616000000001	17.754501	-0.832965
Hunner	Cacna2d1.Ndnf.Cxcl14	-5.1690190000000005	17.710348	-0.9551620000000001
Marino	Cacna2d1.Ndnf.Cxcl14	-8.938626	16.283901	-0.500167
Hendel	Cacna2d1.Ndnf.Cxcl14	-7.27009	17.545382999999998	-1.483759
Kaleeah	Cacna2d1.Ndnf.Cxcl14	6.585817	23.948694	-0.995813
Ellieana	Cacna2d1.Ndnf.Cxcl14	-5.768276999999999	21.888532	-0.5223479999999999
Kennadie	Cacna2d1.Ndnf.Cxcl14	-7.394033	18.902261	-1.195562
Nubaid	Cacna2d1.Ndnf.Cxcl14	-10.676853999999999	15.166526000000001	-0.49083699999999997
Analyssa	Cacna2d1.Ndnf.Cxcl14	-8.736715	20.759792	-0.680982
Linley	Cacna2d1.Ndnf.Cxcl14	4.845869	23.077320999999998	-0.799938
Wakely	Cacna2d1.Ndnf.Cxcl14	-0.415542	16.139174	-1.0333350000000001
Akiles	Cacna2d1.Ndnf.Cxcl14	-7.451263000000001	22.112232000000002	-0.249133
Liyla	Cacna2d1.Ndnf.Cxcl14	-6.099397	20.419285000000002	-0.350095
Yakira	Cacna2d1.Ndnf.Cxcl14	-9.142878999999999	19.083758	-0.263806
Kroy	Cacna2d1.Ndnf.Cxcl14	-7.392904	20.407199	-1.108163
Miguel	Cacna2d1.Ndnf.Cxcl14	-5.875496	17.175939	-0.300241
Ashiya	Cacna2d1.Ndnf.Cxcl14	-7.383655999999999	15.434895999999998	-1.233533
Shamyia	Cacna2d1.Ndnf.Cxcl14	-13.521417999999999	-0.596769	-0.607939
Kyro	Cacna2d1.Ndnf.Cxcl14	6.4373059999999995	23.804085999999998	-0.9486690000000001
Kami	Cacna2d1.Ndnf.Cxcl14	-9.09305	16.669819	-0.637007
Alyss	Cacna2d1.Ndnf.Cxcl14	-6.089007	18.895914	-0.6348739999999999
Daschel	Cacna2d1.Ndnf.Cxcl14	-7.6815929999999994	16.460612	-1.121805
Cohen	Cacna2d1.Ndnf.Cxcl14	-3.424431	12.74441	-0.6581600000000001
Ismail	Cacna2d1.Ndnf.Cxcl14	-7.768372	14.181551	-0.517011
Rishabh	Cacna2d1.Ndnf.Cxcl14	-3.6620449999999996	3.5104349999999998	-0.042488
Chibuike	Cacna2d1.Ndnf.Cxcl14	-20.031408	12.422704	-0.5324909999999999
Naraya	Cacna2d1.Ndnf.Cxcl14	-7.465727	22.468243	-0.8691049999999999
Adja	Cacna2d1.Ndnf.Rgs10	-4.9823379999999995	1.191365	-0.768201
Riann	Cacna2d1.Ndnf.Rgs10	-26.110313	10.083822	-1.2376719999999999
Fredi	Cacna2d1.Ndnf.Rgs10	-28.070632	5.155536	-0.007034
Lamontae	Cacna2d1.Ndnf.Rgs10	-16.736449	4.393503	-0.12414000000000001
Daeron	Cacna2d1.Ndnf.Rgs10	-26.255577000000002	9.976962	-1.105777
Karly	Cacna2d1.Ndnf.Rgs10	-24.088842	6.230722	-0.999648
Sulaiman	Cacna2d1.Ndnf.Rgs10	-28.042233000000003	10.877421	-1.42826
Arek	Cacna2d1.Ndnf.Rgs10	-17.98484	6.157896	0.131966
Analucia	Cacna2d1.Ndnf.Rgs10	-19.277951	4.756033	-0.674022
Brekin	Cacna2d1.Ndnf.Rgs10	-16.167552	7.2788889999999995	-0.524752
Maclean	Cacna2d1.Ndnf.Rgs10	-15.277682	4.670151000000001	-0.298083
Damonte	Cacna2d1.Ndnf.Rgs10	-23.998085	4.508405000000001	0.133669
Kaselynn	Cacna2d1.Ndnf.Rgs10	-16.211644	7.947286999999999	-0.8400569999999999
Amr	Cacna2d1.Ndnf.Rgs10	-20.213357000000002	2.3659779999999997	-0.822307
Zavyn	Cacna2d1.Ndnf.Rgs10	-21.314914	1.488913	-0.658926
Xzavier	Cacna2d1.Ndnf.Rgs10	-24.243772	5.359968	-1.326891
Maclan	Cacna2d1.Ndnf.Rgs10	-19.204629999999998	2.9777299999999998	-0.621905
Owynn	Cacna2d1.Ndnf.Rgs10	-18.116835000000002	0.41526	-0.731927
Akili	Cacna2d1.Ndnf.Rgs10	-15.616060000000001	1.695183	-1.381941
Angelinah	Cacna2d1.Ndnf.Rgs10	-17.890245	2.036152	-0.711098
Joud	Cacna2d1.Ndnf.Rgs10	-19.623875	6.073025	-0.332989
Brayton	Cacna2d1.Ndnf.Rgs10	-24.764518	1.6375680000000001	-0.485334
Zmari	Cacna2d1.Ndnf.Rgs10	-21.873206	3.4870059999999996	0.17314000000000002
Jordan	Cacna2d1.Ndnf.Rgs10	-16.095423	10.960378	-0.318648
Danae	Cacna2d1.Ndnf.Rgs10	-22.717944	7.450827	-0.8556450000000001
Andrue	Cacna2d1.Ndnf.Rgs10	-14.652133	-5.923911	-1.26419
Alisha	Cacna2d1.Ndnf.Rgs10	-24.953942	8.915899000000001	-1.21917
Jayne	Cacna2d1.Ndnf.Rgs10	-16.608948	-3.7256730000000005	-0.946837
Embrey	Cacna2d1.Ndnf.Rgs10	-20.075579	-1.848802	-0.407574
Ahmar	Cacna2d1.Ndnf.Rgs10	-21.64723	1.82235	-0.41156099999999995
Lalo	Cacna2d1.Ndnf.Rgs10	-22.317742000000003	5.517961	-0.539882
Khade	Cacna2d1.Ndnf.Rgs10	-28.004548	5.0781019999999994	-0.720761
Zayonna	Cacna2d1.Ndnf.Rgs10	-21.160639	8.799750999999999	-0.6603180000000001
Magdalene	Cacna2d1.Ndnf.Rgs10	-12.081147	7.15004	-0.497953
Halimatou	Cacna2d1.Ndnf.Rgs10	-17.051795000000002	4.328314	-0.528818
Avaa	Cacna2d1.Ndnf.Rgs10	-18.309116	11.577364	-0.488422
Korina	Cacna2d1.Ndnf.Rgs10	-24.684511999999998	3.590954	-0.655904
Marigny	Cacna2d1.Ndnf.Rgs10	-30.598533000000003	1.295058	-0.7902859999999999
Orielle	Cacna2d1.Ndnf.Rgs10	-26.07988	7.657387	-0.282287
Tiani	Cacna2d1.Ndnf.Rgs10	-15.890498000000001	1.394041	-0.584097
Callahan	Cacna2d1.Ndnf.Rgs10	-19.012953	10.385974000000001	-0.45484399999999997
Alayza	Cacna2d1.Ndnf.Rgs10	-16.237225	-1.863018	-0.7076
Bryssa	Cacna2d1.Ndnf.Rgs10	-16.917054999999998	9.400418	-0.5391859999999999
Katharine	Cacna2d1.Ndnf.Rgs10	-12.872145	-5.1311290000000005	-1.0288469999999998
Cypher	Cacna2d1.Ndnf.Rgs10	-19.751294	6.256616999999999	-0.552398
Garfield	Cacna2d1.Ndnf.Rgs10	-16.022385	4.3303519999999995	-0.055274000000000004
Nason	Cacna2d1.Ndnf.Rgs10	-22.095894	4.519138	-0.61597
Janson	Cacna2d1.Ndnf.Rgs10	-20.632957	5.0751919999999995	-0.283672
Demarco	Cacna2d1.Ndnf.Rgs10	-18.319045000000003	6.1678440000000005	-0.033272
Noelly	Cacna2d1.Ndnf.Rgs10	-17.136615	10.644417	0.23669400000000002
Dania	Cacna2d1.Ndnf.Rgs10	-12.742153	11.381099	-0.572082
Ariyona	Cacna2d1.Ndnf.Rgs10	-26.277827000000002	-0.478707	-0.36869
Aydan	Cacna2d1.Ndnf.Rgs10	-21.201627	9.564737	-0.379127
Kerah	Cacna2d1.Ndnf.Rgs10	-22.015632	8.467571000000001	-1.208825
Mussie	Cacna2d1.Ndnf.Rgs10	-13.53779	-5.339716	-0.8767969999999999
Brenyn	Cacna2d1.Ndnf.Rgs10	-23.619905	-2.047715	-1.227724
Shadrack	Cacna2d1.Ndnf.Rgs10	-12.211808999999999	6.616053999999999	-0.639857
Alius	Cacna2d1.Ndnf.Rgs10	-19.787896	8.055895	-0.303189
Emalise	Cacna2d1.Ndnf.Rgs10	-28.077665000000003	10.902280000000001	-0.5533020000000001
Mirari	Cacna2d1.Ndnf.Rgs10	-20.455883	6.589162	-0.34892
Carlos	Cacna2d1.Ndnf.Rgs10	-15.762224	-4.575172	-0.312082
Arayeli	Cacna2d1.Ndnf.Rgs10	-20.182705	2.540981	-0.782702
Asami	Cacna2d1.Ndnf.Rgs10	-16.022734	-3.744843	-0.6397390000000001
Walton	Cacna2d1.Ndnf.Rgs10	-10.693136	-4.250207	-1.150341
