Cell	CellType	Name	gSetType
GSM2661078	Sst.Pnoc.Calb1.Igfbp5	Massai	Sst.Pnoc.Calb1.Igfbp5
GSM2661084	Sst.Pnoc.Calb1.Igfbp5	Aily	Sst.Pnoc.Calb1.Igfbp5
GSM2661160	Sst.Pnoc.Calb1.Igfbp5	Adelaine	Sst.Pnoc.Calb1.Igfbp5
GSM2661234	Sst.Pnoc.Calb1.Igfbp5	Anyi	Sst.Pnoc.Calb1.Igfbp5
GSM2661261	Sst.Pnoc.Calb1.Igfbp5	Launa	Sst.Pnoc.Calb1.Igfbp5
GSM2661359	Sst.Pnoc.Calb1.Igfbp5	Snyder	Sst.Pnoc.Calb1.Igfbp5
GSM2661401	Sst.Pnoc.Calb1.Igfbp5	Gurfateh	Sst.Pnoc.Calb1.Igfbp5
GSM2661438	Sst.Pnoc.Calb1.Igfbp5	Ahleah	Sst.Pnoc.Calb1.Igfbp5
GSM2661445	Sst.Pnoc.Calb1.Igfbp5	Justus	Sst.Pnoc.Calb1.Igfbp5
GSM2661531	Sst.Pnoc.Calb1.Igfbp5	Alaijha	Sst.Pnoc.Calb1.Igfbp5
GSM2661595	Sst.Pnoc.Calb1.Igfbp5	Jd	Sst.Pnoc.Calb1.Igfbp5
GSM2661777	Sst.Pnoc.Calb1.Igfbp5	Mitzy	Sst.Pnoc.Calb1.Igfbp5
GSM2661896	Sst.Pnoc.Calb1.Igfbp5	Novalea	Sst.Pnoc.Calb1.Igfbp5
GSM2661943	Sst.Pnoc.Calb1.Igfbp5	Breiden	Sst.Pnoc.Calb1.Igfbp5
GSM2661998	Sst.Pnoc.Calb1.Igfbp5	Yue	Sst.Pnoc.Calb1.Igfbp5
GSM2662001	Sst.Pnoc.Calb1.Igfbp5	Suzette	Sst.Pnoc.Calb1.Igfbp5
GSM2662004	Sst.Pnoc.Calb1.Igfbp5	Kamyra	Sst.Pnoc.Calb1.Igfbp5
GSM2662027	Sst.Pnoc.Calb1.Igfbp5	Kinda	Sst.Pnoc.Calb1.Igfbp5
GSM2662108	Sst.Pnoc.Calb1.Igfbp5	Shanel	Sst.Pnoc.Calb1.Igfbp5
GSM2662122	Sst.Pnoc.Calb1.Igfbp5	Rheagan	Sst.Pnoc.Calb1.Igfbp5
GSM2662346	Sst.Pnoc.Calb1.Igfbp5	Lenora	Sst.Pnoc.Calb1.Igfbp5
GSM2662425	Sst.Pnoc.Calb1.Igfbp5	Anasophia	Sst.Pnoc.Calb1.Igfbp5
GSM2662516	Sst.Pnoc.Calb1.Igfbp5	Bodin	Sst.Pnoc.Calb1.Igfbp5
GSM2662599	Sst.Pnoc.Calb1.Igfbp5	Giara	Sst.Pnoc.Calb1.Igfbp5
GSM2662622	Sst.Pnoc.Calb1.Igfbp5	Ai	Sst.Pnoc.Calb1.Igfbp5
GSM2662625	Sst.Pnoc.Calb1.Igfbp5	Adrena	Sst.Pnoc.Calb1.Igfbp5
GSM2662830	Sst.Pnoc.Calb1.Igfbp5	Astrid	Sst.Pnoc.Calb1.Igfbp5
GSM2663090	Sst.Pnoc.Calb1.Igfbp5	Riaz	Sst.Pnoc.Calb1.Igfbp5
GSM2663184	Sst.Pnoc.Calb1.Igfbp5	Faiz	Sst.Pnoc.Calb1.Igfbp5
GSM2663196	Sst.Pnoc.Calb1.Igfbp5	Menachem	Sst.Pnoc.Calb1.Igfbp5
GSM2663353	Sst.Pnoc.Calb1.Igfbp5	Avaiya	Sst.Pnoc.Calb1.Igfbp5
GSM2663635	Sst.Pnoc.Calb1.Igfbp5	Pricila	Sst.Pnoc.Calb1.Igfbp5
GSM2663695	Sst.Pnoc.Calb1.Igfbp5	Lynsie	Sst.Pnoc.Calb1.Igfbp5
GSM2656998	Sst.Pnoc.Calb1.Igfbp5	Nickalus	Sst.Pnoc.Calb1.Igfbp5
GSM2657783	Sst.Pnoc.Calb1.Igfbp5	Seniya	Sst.Pnoc.Calb1.Igfbp5
GSM2658087	Sst.Pnoc.Calb1.Igfbp5	Lason	Sst.Pnoc.Calb1.Igfbp5
GSM2658112	Sst.Pnoc.Calb1.Igfbp5	Juandavid	Sst.Pnoc.Calb1.Igfbp5
GSM2658275	Sst.Pnoc.Calb1.Igfbp5	Yihan	Sst.Pnoc.Calb1.Igfbp5
GSM2659074	Sst.Pnoc.Calb1.Igfbp5	Areli	Sst.Pnoc.Calb1.Igfbp5
GSM2659153	Sst.Pnoc.Calb1.Igfbp5	Arlington	Sst.Pnoc.Calb1.Igfbp5
GSM2659173	Sst.Pnoc.Calb1.Igfbp5	Rileyn	Sst.Pnoc.Calb1.Igfbp5
GSM2659178	Sst.Pnoc.Calb1.Igfbp5	Zecharia	Sst.Pnoc.Calb1.Igfbp5
GSM2659235	Sst.Pnoc.Calb1.Igfbp5	Blayne	Sst.Pnoc.Calb1.Igfbp5
GSM2659276	Sst.Pnoc.Calb1.Igfbp5	Yazmin	Sst.Pnoc.Calb1.Igfbp5
GSM2659358	Sst.Pnoc.Calb1.Igfbp5	Neilani	Sst.Pnoc.Calb1.Igfbp5
GSM2659429	Sst.Pnoc.Calb1.Igfbp5	Melea	Sst.Pnoc.Calb1.Igfbp5
GSM2659475	Sst.Pnoc.Calb1.Igfbp5	Kushal	Sst.Pnoc.Calb1.Igfbp5
GSM2659488	Sst.Pnoc.Calb1.Igfbp5	Hazely	Sst.Pnoc.Calb1.Igfbp5
GSM2659532	Sst.Pnoc.Calb1.Igfbp5	Thaddaeus	Sst.Pnoc.Calb1.Igfbp5
GSM2659534	Sst.Pnoc.Calb1.Igfbp5	Jakim	Sst.Pnoc.Calb1.Igfbp5
GSM2659586	Sst.Pnoc.Calb1.Igfbp5	Tresean	Sst.Pnoc.Calb1.Igfbp5
GSM2659624	Sst.Pnoc.Calb1.Igfbp5	Melonie	Sst.Pnoc.Calb1.Igfbp5
GSM2659656	Sst.Pnoc.Calb1.Igfbp5	Denia	Sst.Pnoc.Calb1.Igfbp5
GSM2659669	Sst.Pnoc.Calb1.Igfbp5	Gatsby	Sst.Pnoc.Calb1.Igfbp5
GSM2659687	Sst.Pnoc.Calb1.Igfbp5	Amyracle	Sst.Pnoc.Calb1.Igfbp5
GSM2659850	Sst.Pnoc.Calb1.Igfbp5	Amariyana	Sst.Pnoc.Calb1.Igfbp5
GSM2659900	Sst.Pnoc.Calb1.Igfbp5	Mahan	Sst.Pnoc.Calb1.Igfbp5
GSM2659955	Sst.Pnoc.Calb1.Igfbp5	Loyalti	Sst.Pnoc.Calb1.Igfbp5
GSM2660000	Sst.Pnoc.Calb1.Igfbp5	Janelle	Sst.Pnoc.Calb1.Igfbp5
GSM2660052	Sst.Pnoc.Calb1.Igfbp5	Jamis	Sst.Pnoc.Calb1.Igfbp5
GSM2660123	Sst.Pnoc.Calb1.Igfbp5	Lucillia	Sst.Pnoc.Calb1.Igfbp5
GSM2660127	Sst.Pnoc.Calb1.Igfbp5	Kaladin	Sst.Pnoc.Calb1.Igfbp5
GSM2660170	Sst.Pnoc.Calb1.Igfbp5	Yiqing	Sst.Pnoc.Calb1.Igfbp5
GSM2660213	Sst.Pnoc.Calb1.Igfbp5	Calia	Sst.Pnoc.Calb1.Igfbp5
GSM2660283	Sst.Pnoc.Calb1.Igfbp5	Aadya	Sst.Pnoc.Calb1.Igfbp5
GSM2660303		Jordayn	Sst.Pnoc.Calb1.Igfbp5
GSM2660370	Sst.Pnoc.Calb1.Igfbp5	Andrik	Sst.Pnoc.Calb1.Igfbp5
GSM2660377	Sst.Pnoc.Calb1.Igfbp5	Nathanyal	Sst.Pnoc.Calb1.Igfbp5
GSM2660408	Sst.Pnoc.Calb1.Igfbp5	Haylee	Sst.Pnoc.Calb1.Igfbp5
GSM2660445	Sst.Pnoc.Calb1.Igfbp5	Mckenzie	Sst.Pnoc.Calb1.Igfbp5
GSM2660475	Sst.Pnoc.Calb1.Igfbp5	Yasmeen	Sst.Pnoc.Calb1.Igfbp5
GSM2660518	Sst.Pnoc.Calb1.Igfbp5	Kieran	Sst.Pnoc.Calb1.Igfbp5
GSM2660520	Sst.Pnoc.Calb1.Igfbp5	Jibreel	Sst.Pnoc.Calb1.Igfbp5
GSM2660535	Sst.Pnoc.Calb1.Igfbp5	Graison	Sst.Pnoc.Calb1.Igfbp5
GSM2660553	Sst.Pnoc.Calb1.Igfbp5	Rahil	Sst.Pnoc.Calb1.Igfbp5
GSM2660569	Sst.Pnoc.Calb1.Igfbp5	Ayianna	Sst.Pnoc.Calb1.Igfbp5
GSM2660614	Sst.Pnoc.Calb1.Igfbp5	Jacavion	Sst.Pnoc.Calb1.Igfbp5
GSM2660702	Sst.Pnoc.Calb1.Igfbp5	Dinara	Sst.Pnoc.Calb1.Igfbp5
GSM2660727	Sst.Pnoc.Calb1.Igfbp5	Jacara	Sst.Pnoc.Calb1.Igfbp5
GSM2660738	Sst.Pnoc.Calb1.Igfbp5	Winnie	Sst.Pnoc.Calb1.Igfbp5
GSM2660805	Sst.Pnoc.Calb1.Igfbp5	Milanni	Sst.Pnoc.Calb1.Igfbp5
GSM2660836	Sst.Pnoc.Calb1.Igfbp5	Illiana	Sst.Pnoc.Calb1.Igfbp5
GSM2661033	Sst.Pnoc.Calb1.Igfbp5	Sanam	Sst.Pnoc.Calb1.Igfbp5
GSM2661047	Sst.Pnoc.Calb1.Igfbp5	Rion	Sst.Pnoc.Calb1.Igfbp5
GSM2661055	Sst.Pnoc.Calb1.Igfbp5	Kavonte	Sst.Pnoc.Calb1.Igfbp5
GSM2661058	Sst.Pnoc.Calb1.Igfbp5	Daytona	Sst.Pnoc.Calb1.Igfbp5
GSM2661109	Sst.Pnoc.Calb1.Igfbp5	Nicholaus	Sst.Pnoc.Calb1.Igfbp5
GSM2661133	Sst.Pnoc.Calb1.Igfbp5	Lathan	Sst.Pnoc.Calb1.Igfbp5
GSM2661166	Sst.Pnoc.Calb1.Igfbp5	Wali	Sst.Pnoc.Calb1.Igfbp5
GSM2661185	Sst.Pnoc.Calb1.Igfbp5	Xenia	Sst.Pnoc.Calb1.Igfbp5
GSM2661196	Sst.Pnoc.Calb1.Igfbp5	Rebeca	Sst.Pnoc.Calb1.Igfbp5
GSM2661205	Sst.Pnoc.Calb1.Igfbp5	Annagrace	Sst.Pnoc.Calb1.Igfbp5
GSM2661286	Sst.Pnoc.Calb1.Igfbp5	Markon	Sst.Pnoc.Calb1.Igfbp5
GSM2661303	Sst.Pnoc.Calb1.Igfbp5	Brizeida	Sst.Pnoc.Calb1.Igfbp5
GSM2661367	Sst.Pnoc.Calb1.Igfbp5	Kalila	Sst.Pnoc.Calb1.Igfbp5
GSM2661375	Sst.Pnoc.Calb1.Igfbp5	Kayah	Sst.Pnoc.Calb1.Igfbp5
GSM2661443	Sst.Pnoc.Calb1.Igfbp5	Breckyn	Sst.Pnoc.Calb1.Igfbp5
GSM2661457	Sst.Pnoc.Calb1.Igfbp5	Binyamin	Sst.Pnoc.Calb1.Igfbp5
GSM2661463	Sst.Pnoc.Calb1.Igfbp5	Mckinleigh	Sst.Pnoc.Calb1.Igfbp5
GSM2661487	Sst.Pnoc.Calb1.Igfbp5	Thailan	Sst.Pnoc.Calb1.Igfbp5
GSM2661499	Sst.Pnoc.Calb1.Igfbp5	Joel	Sst.Pnoc.Calb1.Igfbp5
GSM2661567	Sst.Pnoc.Calb1.Igfbp5	Asha	Sst.Pnoc.Calb1.Igfbp5
GSM2661589	Sst.Pnoc.Calb1.Igfbp5	Melih	Sst.Pnoc.Calb1.Igfbp5
GSM2661599	Sst.Pnoc.Calb1.Igfbp5	Alexzavier	Sst.Pnoc.Calb1.Igfbp5
GSM2661602	Sst.Pnoc.Calb1.Igfbp5	Denim	Sst.Pnoc.Calb1.Igfbp5
GSM2661605	Sst.Pnoc.Calb1.Igfbp5	Amoura	Sst.Pnoc.Calb1.Igfbp5
GSM2661653	Sst.Pnoc.Calb1.Igfbp5	Silvano	Sst.Pnoc.Calb1.Igfbp5
GSM2661778	Sst.Pnoc.Calb1.Igfbp5	Sofee	Sst.Pnoc.Calb1.Igfbp5
GSM2661827	Sst.Pnoc.Calb1.Igfbp5	Mayaar	Sst.Pnoc.Calb1.Igfbp5
GSM2661945	Sst.Pnoc.Calb1.Igfbp5	Kathleen	Sst.Pnoc.Calb1.Igfbp5
GSM2662013	Sst.Pnoc.Calb1.Igfbp5	Papa	Sst.Pnoc.Calb1.Igfbp5
GSM2662026	Sst.Pnoc.Calb1.Igfbp5	Skyra	Sst.Pnoc.Calb1.Igfbp5
GSM2662028	Sst.Pnoc.Calb1.Igfbp5	Sosie	Sst.Pnoc.Calb1.Igfbp5
GSM2662078	Sst.Pnoc.Calb1.Igfbp5	Tremon	Sst.Pnoc.Calb1.Igfbp5
GSM2662087	Sst.Pnoc.Calb1.Igfbp5	Kareemah	Sst.Pnoc.Calb1.Igfbp5
GSM2662131	Sst.Pnoc.Calb1.Igfbp5	Dermot	Sst.Pnoc.Calb1.Igfbp5
GSM2662239	Sst.Pnoc.Calb1.Igfbp5	Carlyle	Sst.Pnoc.Calb1.Igfbp5
GSM2662267	Sst.Pnoc.Calb1.Igfbp5	Tobe	Sst.Pnoc.Calb1.Igfbp5
GSM2662291	Sst.Pnoc.Calb1.Igfbp5	Hunter	Sst.Pnoc.Calb1.Igfbp5
GSM2662320	Sst.Pnoc.Calb1.Igfbp5	Emmarae	Sst.Pnoc.Calb1.Igfbp5
GSM2662329	Sst.Pnoc.Calb1.Igfbp5	Yeshua	Sst.Pnoc.Calb1.Igfbp5
GSM2662391	Sst.Pnoc.Calb1.Igfbp5	Laina	Sst.Pnoc.Calb1.Igfbp5
GSM2662423	Sst.Pnoc.Calb1.Igfbp5	Chesney	Sst.Pnoc.Calb1.Igfbp5
GSM2662460	Sst.Pnoc.Calb1.Igfbp5	Nickole	Sst.Pnoc.Calb1.Igfbp5
GSM2662466	Sst.Pnoc.Calb1.Igfbp5	Rakesh	Sst.Pnoc.Calb1.Igfbp5
GSM2662469	Sst.Pnoc.Calb1.Igfbp5	Paw	Sst.Pnoc.Calb1.Igfbp5
GSM2662472	Sst.Pnoc.Calb1.Igfbp5	Arham	Sst.Pnoc.Calb1.Igfbp5
GSM2662518	Sst.Pnoc.Calb1.Igfbp5	Keiara	Sst.Pnoc.Calb1.Igfbp5
GSM2662521	Sst.Pnoc.Calb1.Igfbp5	Riel	Sst.Pnoc.Calb1.Igfbp5
GSM2662549	Sst.Pnoc.Calb1.Igfbp5	Atalie	Sst.Pnoc.Calb1.Igfbp5
GSM2662669	Sst.Pnoc.Calb1.Igfbp5	Devi	Sst.Pnoc.Calb1.Igfbp5
GSM2662686	Sst.Pnoc.Calb1.Igfbp5	Armiyah	Sst.Pnoc.Calb1.Igfbp5
GSM2662743	Sst.Pnoc.Calb1.Igfbp5	Marita	Sst.Pnoc.Calb1.Igfbp5
GSM2662762	Sst.Pnoc.Calb1.Igfbp5	Nihar	Sst.Pnoc.Calb1.Igfbp5
GSM2662777	Sst.Pnoc.Calb1.Igfbp5	Laura	Sst.Pnoc.Calb1.Igfbp5
GSM2662824	Sst.Pnoc.Calb1.Igfbp5	Czarina	Sst.Pnoc.Calb1.Igfbp5
GSM2662863	Sst.Pnoc.Calb1.Igfbp5	Oluwafemi	Sst.Pnoc.Calb1.Igfbp5
GSM2662872	Sst.Pnoc.Calb1.Igfbp5	Adaora	Sst.Pnoc.Calb1.Igfbp5
GSM2662885	Sst.Pnoc.Calb1.Igfbp5	Ruqayyah	Sst.Pnoc.Calb1.Igfbp5
GSM2662520	Sst.Pnoc.Calb1.Igfbp5	Mac	Sst.Pnoc.Calb1.Igfbp5
GSM2662947	Sst.Pnoc.Calb1.Igfbp5	Shanique	Sst.Pnoc.Calb1.Igfbp5
GSM2662975	Sst.Pnoc.Calb1.Igfbp5	Shelsey	Sst.Pnoc.Calb1.Igfbp5
GSM2663012	Sst.Pnoc.Calb1.Igfbp5	Gianni	Sst.Pnoc.Calb1.Igfbp5
GSM2661516	Sst.Pnoc.Calb1.Igfbp5	Sumiah	Sst.Pnoc.Calb1.Igfbp5
GSM2663049	Sst.Pnoc.Calb1.Igfbp5	Summaya	Sst.Pnoc.Calb1.Igfbp5
GSM2663078	Sst.Pnoc.Calb1.Igfbp5	Feather	Sst.Pnoc.Calb1.Igfbp5
GSM2663160	Sst.Pnoc.Calb1.Igfbp5	Kasch	Sst.Pnoc.Calb1.Igfbp5
GSM2663374	Sst.Pnoc.Calb1.Igfbp5	Foxx	Sst.Pnoc.Calb1.Igfbp5
GSM2663390	Sst.Pnoc.Calb1.Igfbp5	Diyari	Sst.Pnoc.Calb1.Igfbp5
GSM2663410	Sst.Pnoc.Calb1.Igfbp5	Heath	Sst.Pnoc.Calb1.Igfbp5
GSM2663447	Sst.Pnoc.Calb1.Igfbp5	Yacine	Sst.Pnoc.Calb1.Igfbp5
GSM2663520	Sst.Pnoc.Calb1.Igfbp5	Ayris	Sst.Pnoc.Calb1.Igfbp5
GSM2663527	Sst.Pnoc.Calb1.Igfbp5	Mylan	Sst.Pnoc.Calb1.Igfbp5
GSM2663532	Sst.Pnoc.Calb1.Igfbp5	Abigaelle	Sst.Pnoc.Calb1.Igfbp5
GSM2663547	Sst.Pnoc.Calb1.Igfbp5	Hobbes	Sst.Pnoc.Calb1.Igfbp5
GSM2663565	Sst.Pnoc.Calb1.Igfbp5	Caytlin	Sst.Pnoc.Calb1.Igfbp5
GSM2663570	Sst.Pnoc.Calb1.Igfbp5	Siris	Sst.Pnoc.Calb1.Igfbp5
GSM2663601	Sst.Pnoc.Calb1.Igfbp5	Yomaira	Sst.Pnoc.Calb1.Igfbp5
GSM2663612	Sst.Pnoc.Calb1.Igfbp5	Heartlee	Sst.Pnoc.Calb1.Igfbp5
GSM2663626	Sst.Pnoc.Calb1.Igfbp5	Matin	Sst.Pnoc.Calb1.Igfbp5
GSM2663637	Sst.Pnoc.Calb1.Igfbp5	Kove	Sst.Pnoc.Calb1.Igfbp5
GSM2663713	Sst.Pnoc.Calb1.Igfbp5	Gonzalo	Sst.Pnoc.Calb1.Igfbp5
GSM2659203	Sst.Pnoc.Calb1.Igfbp5	Gamble	Sst.Pnoc.Calb1.Igfbp5
GSM2659523	Sst.Pnoc.Calb1.Igfbp5	Cantrell	Sst.Pnoc.Calb1.Igfbp5
GSM2659525	Sst.Pnoc.Calb1.Igfbp5	Lavar	Sst.Pnoc.Calb1.Igfbp5
GSM2659533	Sst.Pnoc.Calb1.Igfbp5	Alyda	Sst.Pnoc.Calb1.Igfbp5
GSM2659604	Sst.Pnoc.Calb1.Igfbp5	Tali	Sst.Pnoc.Calb1.Igfbp5
GSM2659695	Sst.Pnoc.Calb1.Igfbp5	Demya	Sst.Pnoc.Calb1.Igfbp5
GSM2660790	Sst.Pnoc.Calb1.Igfbp5	Camaya	Sst.Pnoc.Calb1.Igfbp5
GSM2660904	Sst.Pnoc.Calb1.Igfbp5	Lorelie	Sst.Pnoc.Calb1.Igfbp5
GSM2661110	Sst.Pnoc.Calb1.Igfbp5	Lexis	Sst.Pnoc.Calb1.Igfbp5
GSM2661290	Sst.Pnoc.Calb1.Igfbp5	Devany	Sst.Pnoc.Calb1.Igfbp5
GSM2661571	Sst.Pnoc.Calb1.Igfbp5	Josefine	Sst.Pnoc.Calb1.Igfbp5
GSM2661588	Sst.Pnoc.Calb1.Igfbp5	Janneth	Sst.Pnoc.Calb1.Igfbp5
GSM2661687	Sst.Pnoc.Calb1.Igfbp5	Bradey	Sst.Pnoc.Calb1.Igfbp5
GSM2661752	Sst.Pnoc.Calb1.Igfbp5	Nohely	Sst.Pnoc.Calb1.Igfbp5
GSM2661784	Sst.Pnoc.Calb1.Igfbp5	Jaleia	Sst.Pnoc.Calb1.Igfbp5
GSM2661867	Sst.Pnoc.Calb1.Igfbp5	Ameris	Sst.Pnoc.Calb1.Igfbp5
GSM2661940	Sst.Pnoc.Calb1.Igfbp5	Temidayo	Sst.Pnoc.Calb1.Igfbp5
GSM2661961	Sst.Pnoc.Calb1.Igfbp5	Melodie	Sst.Pnoc.Calb1.Igfbp5
GSM2662019	Sst.Pnoc.Calb1.Igfbp5	Malaila	Sst.Pnoc.Calb1.Igfbp5
GSM2662075	Sst.Pnoc.Calb1.Igfbp5	Aakash	Sst.Pnoc.Calb1.Igfbp5
GSM2662081	Sst.Pnoc.Calb1.Igfbp5	Arieal	Sst.Pnoc.Calb1.Igfbp5
GSM2662196	Sst.Pnoc.Calb1.Igfbp5	Daylene	Sst.Pnoc.Calb1.Igfbp5
GSM2662226	Sst.Pnoc.Calb1.Igfbp5	Aaditya	Sst.Pnoc.Calb1.Igfbp5
GSM2662229	Sst.Pnoc.Calb1.Igfbp5	Jeet	Sst.Pnoc.Calb1.Igfbp5
GSM2662244	Sst.Pnoc.Calb1.Igfbp5	Christiana	Sst.Pnoc.Calb1.Igfbp5
GSM2662293	Sst.Pnoc.Calb1.Igfbp5	Dalexa	Sst.Pnoc.Calb1.Igfbp5
GSM2662315	Sst.Pnoc.Calb1.Igfbp5	Blu	Sst.Pnoc.Calb1.Igfbp5
GSM2662501	Sst.Pnoc.Calb1.Igfbp5	Jarrett	Sst.Pnoc.Calb1.Igfbp5
GSM2662585	Sst.Pnoc.Calb1.Igfbp5	Sicilia	Sst.Pnoc.Calb1.Igfbp5
GSM2662676	Sst.Pnoc.Calb1.Igfbp5	Rock	Sst.Pnoc.Calb1.Igfbp5
GSM2662851	Sst.Pnoc.Calb1.Igfbp5	Elisha	Sst.Pnoc.Calb1.Igfbp5
GSM2662899	Sst.Pnoc.Calb1.Igfbp5	Mubashir	Sst.Pnoc.Calb1.Igfbp5
GSM2663023	Sst.Pnoc.Calb1.Igfbp5	Kacy	Sst.Pnoc.Calb1.Igfbp5
GSM2663050	Sst.Pnoc.Calb1.Igfbp5	Amoy	Sst.Pnoc.Calb1.Igfbp5
GSM2663150	Sst.Pnoc.Calb1.Igfbp5	Navina	Sst.Pnoc.Calb1.Igfbp5
GSM2663156	Sst.Pnoc.Calb1.Igfbp5	Zirel	Sst.Pnoc.Calb1.Igfbp5
GSM2663234	Sst.Pnoc.Calb1.Igfbp5	Haydyn	Sst.Pnoc.Calb1.Igfbp5
GSM2663235	Sst.Pnoc.Calb1.Igfbp5	Kymberlie	Sst.Pnoc.Calb1.Igfbp5
GSM2663288	Sst.Pnoc.Calb1.Igfbp5	Karia	Sst.Pnoc.Calb1.Igfbp5
GSM2663315	Sst.Pnoc.Calb1.Igfbp5	Vann	Sst.Pnoc.Calb1.Igfbp5
GSM2663323	Sst.Pnoc.Calb1.Igfbp5	Tyge	Sst.Pnoc.Calb1.Igfbp5
GSM2663405	Sst.Pnoc.Calb1.Igfbp5	Konstance	Sst.Pnoc.Calb1.Igfbp5
GSM2663604	Sst.Pnoc.Calb1.Igfbp5	Amaziah	Sst.Pnoc.Calb1.Igfbp5
GSM2663335	Sst.Pnoc.Calb1.Igfbp5	Jaysean	Sst.Pnoc.Calb1.Igfbp5
GSM2657342	Sst.Npy.Mgat4c	Marlee	Sst.Npy.Mgat4c
GSM2661186	Sst.Npy.Mgat4c	Heylen	Sst.Npy.Mgat4c
GSM2663286	Sst.Npy.Mgat4c	Nadelyn	Sst.Npy.Mgat4c
GSM2659221	Sst.Npy.Mgat4c	Rashaan	Sst.Npy.Mgat4c
GSM2659372	Sst.Npy.Mgat4c	Decarlo	Sst.Npy.Mgat4c
GSM2659418	Sst.Npy.Mgat4c	Brailon	Sst.Npy.Mgat4c
GSM2659433	Sst.Npy.Mgat4c	Jex	Sst.Npy.Mgat4c
GSM2659610	Sst.Npy.Mgat4c	Khoa	Sst.Npy.Mgat4c
GSM2659781	Sst.Npy.Mgat4c	Kynsleigh	Sst.Npy.Mgat4c
GSM2659810	Sst.Npy.Mgat4c	Alania	Sst.Npy.Mgat4c
GSM2659822	Sst.Npy.Mgat4c	Kabriel	Sst.Npy.Mgat4c
GSM2659868	Sst.Npy.Mgat4c	Yeiri	Sst.Npy.Mgat4c
GSM2659883	Sst.Npy.Mgat4c	Jailene	Sst.Npy.Mgat4c
GSM2659899	Sst.Npy.Mgat4c	Kmarie	Sst.Npy.Mgat4c
GSM2659990	Sst.Npy.Mgat4c	Mitzi	Sst.Npy.Mgat4c
GSM2660240	Sst.Npy.Mgat4c	Lumina	Sst.Npy.Mgat4c
GSM2660264	Sst.Npy.Mgat4c	Ashni	Sst.Npy.Mgat4c
GSM2660851	Sst.Npy.Mgat4c	Leibish	Sst.Npy.Mgat4c
GSM2660927	Sst.Npy.Mgat4c	Aerilyn	Sst.Npy.Mgat4c
GSM2660955	Sst.Npy.Mgat4c	Saba	Sst.Npy.Mgat4c
GSM2661182	Sst.Npy.Mgat4c	Tenly	Sst.Npy.Mgat4c
GSM2663561	Sst.Npy.Mgat4c	Adanya	Sst.Npy.Mgat4c
GSM2659150	Sst.Npy.Mgat4c	Myla	Sst.Npy.Mgat4c
GSM2659257	Sst.Npy.Mgat4c	Erlinda	Sst.Npy.Mgat4c
GSM2659736	Sst.Npy.Mgat4c	Djeneba	Sst.Npy.Mgat4c
GSM2660003	Sst.Npy.Mgat4c	Dylen	Sst.Npy.Mgat4c
GSM2660234	Sst.Npy.Mgat4c	Darielys	Sst.Npy.Mgat4c
GSM2660849	Sst.Npy.Mgat4c	Natividad	Sst.Npy.Mgat4c
GSM2661425	Sst.Npy.Mgat4c	Novalee	Sst.Npy.Mgat4c
GSM2662014	Sst.Npy.Mgat4c	Maisie	Sst.Npy.Mgat4c
GSM2662101	Sst.Npy.Mgat4c	Neia	Sst.Npy.Mgat4c
GSM2662357	Sst.Npy.Mgat4c	Aisha	Sst.Npy.Mgat4c
GSM2662424	Sst.Npy.Mgat4c	Edilson	Sst.Npy.Mgat4c
GSM2663548	Sst.Npy.Mgat4c	Orchid	Sst.Npy.Mgat4c
GSM2663720	Sst.Npy.Mgat4c	Phelix	Sst.Npy.Mgat4c
GSM2659489	Sst.Npy.Mgat4c	Jia	Sst.Npy.Mgat4c
GSM2660041	Sst.Npy.Mgat4c	Guadalupe	Sst.Npy.Mgat4c
GSM2661458	Sst.Npy.Mgat4c	Laetitia	Sst.Npy.Mgat4c
GSM2661641	Sst.Npy.Mgat4c	Kathlyn	Sst.Npy.Mgat4c
GSM2662531	Sst.Npy.Mgat4c	Tinnley	Sst.Npy.Mgat4c
GSM2663009	Sst.Npy.Mgat4c	Jayjay	Sst.Npy.Mgat4c
GSM2663018	Sst.Npy.Mgat4c	Magaly	Sst.Npy.Mgat4c
GSM2663284	Sst.Npy.Mgat4c	Aashika	Sst.Npy.Mgat4c
GSM2658202	Sst.Npy.Mgat4c	Khasir	Sst.Npy.Mgat4c
GSM2659252	Sst.Npy.Mgat4c	Royer	Sst.Npy.Mgat4c
GSM2659916	Sst.Npy.Mgat4c	Locklyn	Sst.Npy.Mgat4c
GSM2660772	Sst.Npy.Mgat4c	Sophiah	Sst.Npy.Mgat4c
GSM2661089	Sst.Npy.Mgat4c	Zadien	Sst.Npy.Mgat4c
GSM2661128	Sst.Npy.Mgat4c	Wade	Sst.Npy.Mgat4c
GSM2661187	Sst.Npy.Mgat4c	Evaristo	Sst.Npy.Mgat4c
GSM2661259	Sst.Npy.Mgat4c	Iysis	Sst.Npy.Mgat4c
GSM2661402	Sst.Npy.Mgat4c	Barkley	Sst.Npy.Mgat4c
GSM2661720	Sst.Npy.Mgat4c	Kyndel	Sst.Npy.Mgat4c
GSM2662065	Sst.Npy.Mgat4c	Patton	Sst.Npy.Mgat4c
GSM2662076	Sst.Npy.Mgat4c	Zophia	Sst.Npy.Mgat4c
GSM2662514	Sst.Npy.Mgat4c	Jame	Sst.Npy.Mgat4c
GSM2662607	Sst.Npy.Mgat4c	Caeli	Sst.Npy.Mgat4c
